TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,TOTAL DROPPED,AVG GPA,HELPER
Spring 2026,PSYC,2308,01,Child Development,Perkovich,Elizabeth Susan,29,8,1,0,1,,3.633,PSYC2308
Spring 2026,PSYC,6397,02,Sel Top in Psychology,Yoshida,Hanako,15,0,0,0,,,4,PSYC6397
Spring 2026,PSYC,6397,04,Sel Top in Psychology,Elnakouri,Abdelrahman,11,1,0,0,,,3.862,PSYC6397
Spring 2026,PSYC,6397,01,Sel Top in Psychology,Bick,Johanna R,7,0,0,0,,,4,PSYC6397
Spring 2026,PSYC,6397,03,Sel Top in Psychology,Tamber-Rosenau,Benjamin J,4,0,0,0,,,4,PSYC6397
Spring 2026,PSYC,4355,01,Psychology of PM&R,Williams,Michael W,20,3,4,1,,2,3.201,PSYC4355
Spring 2026,PSYC,6302,01,Expermental Dsgn,Litson,Kaylee,23,4,0,0,1,,3.679,PSYC6302
Spring 2026,PSYC,4315,01,Human Motivation,Knee,Clifford R,24,3,0,0,,,3.791,PSYC4315
Spring 2026,PSYC,8399,24,Doctoral Dissertation,Gallagher,Matthew Ward,4,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,02,Doctoral Dissertation,Alfano,Candice A,3,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,03,Doctoral Dissertation,Venta,Amanda Cristina,3,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,07,Doctoral Dissertation,Hernandez,Arturo E,2,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,09,Doctoral Dissertation,Walker,Rheeda L,2,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,29,Doctoral Dissertation,Viana,Andres G,2,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,04,Doctoral Dissertation,Sharp,Carla,1,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,13,Doctoral Dissertation,Tamber-Rosenau,Benjamin J,1,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,16,Doctoral Dissertation,Sabat,Isaac Emmanuel,1,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,17,Doctoral Dissertation,Knee,Clifford R,1,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,8399,18,Doctoral Dissertation,Bick,Johanna R,1,0,0,0,,,4,PSYC8399
Spring 2026,PSYC,6357,01,Clinical Assessment II,Williams,Michael W,11,2,0,0,,,3.846,PSYC6357
Spring 2026,PSYC,7392,08,Psychology Practicum,Griffin,Jason,3,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,7392,05,Psychology Practicum,Derrick,Jaye L,2,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,7392,07,Psychology Practicum,Neighbors,Clayton T,2,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,7392,01,Psychology Practicum,Fetterman,Adam Kent,1,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,7392,02,Psychology Practicum,Tamber-Rosenau,Benjamin J,1,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,7392,06,Psychology Practicum,Bick,Johanna R,1,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,7392,10,Psychology Practicum,Hernandez,Arturo E,1,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,7392,11,Psychology Practicum,Leasure,Jennifer Leigh,1,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,7392,12,Psychology Practicum,Grigorenko,Elena L,1,0,0,0,,,4,PSYC7392
Spring 2026,PSYC,6393,09,Clinical Research Practicum,Sharp,Carla,3,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6393,02,Clinical Research Practicum,Walker,Rheeda L,1,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6393,03,Clinical Research Practicum,Gallagher,Matthew Ward,1,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6393,04,Clinical Research Practicum,Zvolensky,Michael J,1,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6393,05,Clinical Research Practicum,Viana,Andres G,1,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6393,10,Clinical Research Practicum,Venta,Amanda Cristina,1,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6393,12,Clinical Research Practicum,Babcock,Julia,1,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6393,15,Clinical Research Practicum,Alfano,Candice A,1,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6393,16,Clinical Research Practicum,Zvolensky,Michael J,1,0,0,0,,,4,PSYC6393
Spring 2026,PSYC,6337,01,Grant Writing,Neighbors,Clayton T,7,2,0,0,,,3.741,PSYC6337
Spring 2026,PSYC,6398,04,Independent Studies,Sabat,Isaac Emmanuel,3,0,0,0,,,4,PSYC6398
Spring 2026,PSYC,6398,12,Independent Studies,Tamber-Rosenau,Benjamin J,2,0,0,0,,,4,PSYC6398
Spring 2026,PSYC,6398,09,Independent Studies,Kosten,Therese A,1,0,0,0,,,4,PSYC6398
Spring 2026,PSYC,6398,19,Independent Studies,Neighbors,Clayton T,1,0,0,0,,,4,PSYC6398
Spring 2026,PSYC,6398,24,Independent Studies,Knee,Clifford R,1,0,0,0,,,4,PSYC6398
Spring 2026,PSYC,7307,01,Applied PSYC Measurement,Steinberg,Lynne,5,3,0,0,,,3.625,PSYC7307
Spring 2026,PSYC,7338,01,CDLNeuropsych: Assess/App II,Cirino,Paul,8,0,0,0,,,3.876,PSYC7338
Spring 2026,PSYC,7397,01,Selected Topics in Psychology,Bick,Johanna R,6,0,0,0,,,4,PSYC7397
Spring 2026,PSYC,7397,06,Selected Topics in Psychology,Sharp,Carla,2,0,0,0,,,4,PSYC7397
Spring 2026,PSYC,6365,02,Dir Rsch in Dev Cog Beh Neuro,Griffin,Jason,3,0,0,0,,,4,PSYC6365
Spring 2026,PSYC,6365,05,Dir Rsch in Dev Cog Beh Neuro,Hernandez,Arturo E,2,0,0,0,,,4,PSYC6365
Spring 2026,PSYC,6365,01,Dir Rsch in Dev Cog Beh Neuro,Bick,Johanna R,1,0,0,0,,,4,PSYC6365
Spring 2026,PSYC,6365,06,Dir Rsch in Dev Cog Beh Neuro,Tamber-Rosenau,Benjamin J,1,0,0,0,,,4,PSYC6365
Spring 2026,PSYC,7394,01,Sel Topics-Clinical Psychology,Venta,Amanda Cristina,7,0,0,0,,,4,PSYC7394
Spring 2026,PSYC,6304,01,Fndtns-Dev Psy,Borjon,Jeremy Isaac,6,0,0,0,,,4,PSYC6304
Spring 2026,PSYC,6316,01,Interventions-Clinical Psyc II,Ratcliff,Chelsea Gilts,6,0,0,0,,,4,PSYC6316
Spring 2026,PSYC,7305,01,Structural Equations,Mehta,Paras D,5,1,0,0,,,3.778,PSYC7305
Spring 2026,PSYC,4398,01,Independent Study,Derrick,Jaye L,2,0,0,0,,,4,PSYC4398
Spring 2026,PSYC,4398,02,Independent Study,Hernandez,Arturo E,1,0,0,0,,,4,PSYC4398
Spring 2026,PSYC,4398,03,Independent Study,Zvolensky,Michael J,1,0,0,0,,,4,PSYC4398
Spring 2026,PSYC,4398,04,Independent Study,Griffin,Jason,1,0,0,0,,,4,PSYC4398
Spring 2026,PSYC,4399,02,Senior Honors Thesis,Venta,Amanda Cristina,1,0,0,0,,,4,PSYC4399
Spring 2026,PSYC,4399,06,Senior Honors Thesis,Bick,Johanna R,1,0,0,0,,,4,PSYC4399
Spring 2026,PSYC,4399,07,Senior Honors Thesis,Sharp,Carla,1,0,0,0,,,4,PSYC4399
Spring 2026,PSYC,4399,08,Senior Honors Thesis,Knee,Clifford R,1,0,0,0,,,4,PSYC4399
Spring 2026,PSYC,4399,09,Senior Honors Thesis,Yoshida,Hanako,1,0,0,0,,,4,PSYC4399
Spring 2026,PSYC,6359,04,Directed Rsch in Clinical Psyc,Gallagher,Matthew Ward,2,0,0,0,,,4,PSYC6359
Spring 2026,PSYC,6359,02,Directed Rsch in Clinical Psyc,Venta,Amanda Cristina,1,0,0,0,,,4,PSYC6359
Spring 2026,PSYC,6359,05,Directed Rsch in Clinical Psyc,Zvolensky,Michael J,1,0,0,0,,,4,PSYC6359
Spring 2026,PSYC,6359,10,Directed Rsch in Clinical Psyc,Babcock,Julia,1,0,0,0,,,4,PSYC6359
Spring 2026,PSYC,7345,01,Psych Methods,Gallagher,Matthew Ward,5,0,0,0,,,4,PSYC7345
Spring 2026,PSYC,7363,01,Organizational Psychology,Reyes,Denise Lucia,5,0,0,0,,,4,PSYC7363
Spring 2026,PSYC,7399,02,Masters Thesis,Kosten,Therese A,2,0,0,0,,,4,PSYC7399
Spring 2026,PSYC,7399,04,Masters Thesis,Leasure,Jennifer Leigh,1,0,0,0,,,4,PSYC7399
Spring 2026,PSYC,7399,06,Masters Thesis,Grigorenko,Elena L,1,0,0,0,,,4,PSYC7399
Spring 2026,PSYC,7399,21,Masters Thesis,Gallagher,Matthew Ward,1,0,0,0,,,4,PSYC7399
Spring 2026,PSYC,6332,01,CDLNeuropsych: Assess/App I,Woods,Steven Paul,4,0,0,0,,,4,PSYC6332
Spring 2026,PSYC,6336,03,Directed Rsch in Social Psyc,Neighbors,Clayton T,2,0,0,0,,,4,PSYC6336
Spring 2026,PSYC,6336,01,Directed Rsch in Social Psyc,Derrick,Jaye L,1,0,0,0,,,4,PSYC6336
Spring 2026,PSYC,6336,04,Directed Rsch in Social Psyc,Knee,Clifford R,1,0,0,0,,,4,PSYC6336
Spring 2026,PSYC,6352,04,Directed Rsch in I/O Psyc,Sabat,Isaac Emmanuel,3,0,0,0,,,4,PSYC6352
Spring 2026,PSYC,6498,07,Special Problems,Kosten,Therese A,1,0,0,0,,,4,PSYC6498
Spring 2026,PSYC,6498,09,Special Problems,Bick,Johanna R,1,0,0,0,,,4,PSYC6498
Spring 2026,PSYC,8699,03,Doctoral Dissertation,Neighbors,Clayton T,1,0,0,0,,,4,PSYC8699
Spring 2026,PSYC,8699,08,Doctoral Dissertation,Brummel,Bradley James,1,0,0,0,,,4,PSYC8699
Spring 2026,PSYC,4198,01,Independent Study,Sabat,Isaac Emmanuel,1,0,0,0,,,4,PSYC4198
Spring 2026,PSYC,4298,01,Independent Study,Zvolensky,Michael J,1,0,0,0,,,4,PSYC4298
Spring 2026,PSYC,4306,01,PSYC 4306,Kieffer,Suzanne C,1,0,0,0,,,3.67,PSYC4306
Spring 2026,PSYC,6358,02,Directed Rsch in Neuropsyc,Woods,Steven Paul,1,0,0,0,,,4,PSYC6358
Spring 2026,PSYC,6399,13,Masters Thesis,Fetterman,Adam Kent,1,0,0,0,,,4,PSYC6399
Spring 2026,PSYC,6598,09,Special Problems,Bick,Johanna R,1,0,0,0,,,4,PSYC6598
Spring 2026,CHEM,1312,2,Fundamentals of Chemistry 2,Larsen,Russell Gene,155,134,121,38,39,47,2.409,CHEM1312
Spring 2026,CHEM,1312,5,Fundamentals of Chemistry 2,Chen,Tai-Yen,150,112,127,33,45,44,2.353,CHEM1312
Spring 2026,CHEM,1312,1,Fundamentals of Chemistry 2,Halasyamani,P Shiv,59,57,72,17,48,43,1.897,CHEM1312
Spring 2026,CHEM,1311,2,Fundamentals of Chemistry,Larsen,Russell Gene,47,73,97,17,31,37,2.042,CHEM1311
Spring 2026,CHEM,1311,4,Fundamentals of Chemistry,Teets,Thomas,53,66,86,25,26,45,1.99,CHEM1311
Spring 2026,CHEM,1311,3,Fundamentals of Chemistry,Czernuszewicz,Roman S,6,30,78,17,40,28,1.427,CHEM1311
Spring 2026,CHEM,1311,5,Fundamentals of Chemistry,Yang,Ding-Shyue,12,30,40,8,21,41,1.448,CHEM1311
Spring 2026,CHEM,1311,1,Fundamentals of Chemistry,Guloy,Arnold M,10,15,37,9,19,18,1.488,CHEM1311
Spring 2026,CHEM,1112,42,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,17,2,0,,,3,CHEM1112
Spring 2026,CHEM,1112,50,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,12,2,0,1,2,2.62,CHEM1112
Spring 2026,CHEM,1112,01,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,12,1,1,,1,2.901,CHEM1112
Spring 2026,CHEM,1112,02,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,11,4,0,1,2,2.516,CHEM1112
Spring 2026,CHEM,1112,03,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,9,6,0,1,1,2.501,CHEM1112
Spring 2026,CHEM,1112,08,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,11,3,0,1,1,2.75,CHEM1112
Spring 2026,CHEM,1112,09,Fundamentals of Chm Lab,Zaitsev,Vladimir G,1,16,1,0,1,1,2.832,CHEM1112
Spring 2026,CHEM,1112,13,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,16,0,0,,1,2.934,CHEM1112
Spring 2026,CHEM,1112,14,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,13,3,0,,,3.067,CHEM1112
Spring 2026,CHEM,1112,20,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,11,1,0,,,3.268,CHEM1112
Spring 2026,CHEM,1112,31,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,11,4,0,1,1,2.568,CHEM1112
Spring 2026,CHEM,1112,35,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,17,0,0,,,3.183,CHEM1112
Spring 2026,CHEM,1112,37,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,16,0,1,,,3.083,CHEM1112
Spring 2026,CHEM,1112,41,Fundamentals of Chm Lab,Zaitsev,Vladimir G,0,19,1,0,,,3,CHEM1112
Spring 2026,CHEM,1112,52,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,9,3,0,2,,2.817,CHEM1112
Spring 2026,CHEM,1112,60,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,12,2,1,,,3.034,CHEM1112
Spring 2026,CHEM,1112,63,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,9,1,1,1,,3.051,CHEM1112
Spring 2026,CHEM,1112,67,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,14,1,1,,1,2.85,CHEM1112
Spring 2026,CHEM,1112,69,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,14,1,0,,,3.233,CHEM1112
Spring 2026,CHEM,1112,73,Fundamentals of Chm Lab,Zaitsev,Vladimir G,1,13,6,0,,,2.701,CHEM1112
Spring 2026,CHEM,1112,07,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,8,3,0,,2,2.842,CHEM1112
Spring 2026,CHEM,1112,10,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,12,1,1,,1,2.929,CHEM1112
Spring 2026,CHEM,1112,12,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,12,2,0,,,3.175,CHEM1112
Spring 2026,CHEM,1112,15,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,12,0,1,1,,3.035,CHEM1112
Spring 2026,CHEM,1112,17,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,10,5,0,,1,2.772,CHEM1112
Spring 2026,CHEM,1112,18,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,6,2,0,6,,2.158,CHEM1112
Spring 2026,CHEM,1112,19,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,14,0,1,1,,2.929,CHEM1112
Spring 2026,CHEM,1112,22,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,11,3,0,,,3.192,CHEM1112
Spring 2026,CHEM,1112,27,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,12,1,0,,,3.315,CHEM1112
Spring 2026,CHEM,1112,30,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,10,3,0,,1,2.93,CHEM1112
Spring 2026,CHEM,1112,43,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,14,0,1,1,1,2.667,CHEM1112
Spring 2026,CHEM,1112,54,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,15,0,0,,1,3.087,CHEM1112
Spring 2026,CHEM,1112,61,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,10,3,0,,2,2.737,CHEM1112
Spring 2026,CHEM,1112,62,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,11,1,0,1,1,2.877,CHEM1112
Spring 2026,CHEM,1112,66,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,10,2,0,,4,2.508,CHEM1112
Spring 2026,CHEM,1112,70,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,13,1,0,,,3.263,CHEM1112
Spring 2026,CHEM,1112,71,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,13,2,1,,,2.947,CHEM1112
Spring 2026,CHEM,1112,72,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,9,4,0,2,1,2.526,CHEM1112
Spring 2026,CHEM,1112,76,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,7,3,1,1,3,2.368,CHEM1112
Spring 2026,CHEM,1112,77,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,12,1,1,1,,2.912,CHEM1112
Spring 2026,CHEM,1112,04,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,10,2,0,1,,2.927,CHEM1112
Spring 2026,CHEM,1112,23,Fundamentals of Chm Lab,Zaitsev,Vladimir G,7,9,2,0,,,3.278,CHEM1112
Spring 2026,CHEM,1112,25,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,13,1,0,,,3.185,CHEM1112
Spring 2026,CHEM,1112,29,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,10,2,0,,,3.277,CHEM1112
Spring 2026,CHEM,1112,40,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,13,0,0,,,3.296,CHEM1112
Spring 2026,CHEM,1112,74,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,11,1,0,1,,3.092,CHEM1112
Spring 2026,CHEM,1112,75,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,8,2,0,2,1,2.667,CHEM1112
Spring 2026,CHEM,1112,16,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,8,3,0,,,3.196,CHEM1112
Spring 2026,CHEM,1112,28,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,4,1,0,,7,1.981,CHEM1112
Spring 2026,CHEM,1112,34,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,6,3,0,,,3.255,CHEM1112
Spring 2026,CHEM,1112,68,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,13,1,0,,1,2.708,CHEM1112
Spring 2026,CHEM,1112,05,Fundamentals of Chm Lab,Zaitsev,Vladimir G,0,12,0,0,,2,2.595,CHEM1112
Spring 2026,CHEM,1112,051,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,6,1,0,,,3.251,CHEM1112
Spring 2026,CHEM,1111,12,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,16,1,1,,,3.016,CHEM1111
Spring 2026,CHEM,1111,13,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,8,4,0,3,2,2.239,CHEM1111
Spring 2026,CHEM,1111,15,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,16,1,0,,2,2.888,CHEM1111
Spring 2026,CHEM,1111,01,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,12,1,0,,1,3.067,CHEM1111
Spring 2026,CHEM,1111,05,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,16,2,0,,,3.066,CHEM1111
Spring 2026,CHEM,1111,06,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,13,1,0,,2,2.9,CHEM1111
Spring 2026,CHEM,1111,07,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,15,3,0,,,3.066,CHEM1111
Spring 2026,CHEM,1111,08,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,15,1,0,,1,2.868,CHEM1111
Spring 2026,CHEM,1111,14,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,11,0,0,1,,3.184,CHEM1111
Spring 2026,CHEM,1111,18,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,16,0,0,,1,3.017,CHEM1111
Spring 2026,CHEM,1111,19,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,10,2,0,,2,2.867,CHEM1111
Spring 2026,CHEM,1111,24,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,16,1,0,,,3.15,CHEM1111
Spring 2026,CHEM,1111,26,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,14,2,0,,1,2.917,CHEM1111
Spring 2026,CHEM,1111,27,Fundamentals of Chm Lab,Zaitsev,Vladimir G,1,16,1,0,,2,2.783,CHEM1111
Spring 2026,CHEM,1111,31,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,15,1,0,,2,2.734,CHEM1111
Spring 2026,CHEM,1111,36,Fundamentals of Chm Lab,Zaitsev,Vladimir G,7,12,1,0,,,3.234,CHEM1111
Spring 2026,CHEM,1111,37,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,12,1,0,,1,3.067,CHEM1111
Spring 2026,CHEM,1111,38,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,11,3,0,,1,2.884,CHEM1111
Spring 2026,CHEM,1111,39,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,13,1,0,,2,2.85,CHEM1111
Spring 2026,CHEM,1111,40,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,13,1,1,,,3.034,CHEM1111
Spring 2026,CHEM,1111,03,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,15,1,0,,,3.209,CHEM1111
Spring 2026,CHEM,1111,04,Fundamentals of Chm Lab,Zaitsev,Vladimir G,1,14,4,0,,,2.807,CHEM1111
Spring 2026,CHEM,1111,09,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,14,1,0,,2,2.754,CHEM1111
Spring 2026,CHEM,1111,10,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,13,1,0,,2,2.755,CHEM1111
Spring 2026,CHEM,1111,11,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,12,0,0,1,2,2.737,CHEM1111
Spring 2026,CHEM,1111,22,Fundamentals of Chm Lab,Zaitsev,Vladimir G,1,17,0,0,,1,2.929,CHEM1111
Spring 2026,CHEM,1111,25,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,8,4,1,,1,2.755,CHEM1111
Spring 2026,CHEM,1111,28,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,11,3,0,,,3.157,CHEM1111
Spring 2026,CHEM,1111,29,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,13,2,0,,,3.071,CHEM1111
Spring 2026,CHEM,1111,32,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,10,1,0,2,3,2.298,CHEM1111
Spring 2026,CHEM,1111,33,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,11,0,0,,,3.438,CHEM1111
Spring 2026,CHEM,1111,34,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,11,2,0,,1,2.983,CHEM1111
Spring 2026,CHEM,1111,41,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,13,1,0,,1,2.931,CHEM1111
Spring 2026,CHEM,1111,43,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,10,4,1,,,2.912,CHEM1111
Spring 2026,CHEM,1111,02,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,10,2,0,,1,3.018,CHEM1111
Spring 2026,CHEM,1111,30,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,14,1,0,,1,2.907,CHEM1111
Spring 2026,CHEM,1111,17,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,13,1,0,,,3.079,CHEM1111
Spring 2026,CHEM,1111,42,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,5,2,0,1,7,1.627,CHEM1111
Spring 2026,CHEM,2323,1,Organic Chemistry I,Daugulis,Olafs,58,51,75,26,21,69,1.833,CHEM2323
Spring 2026,CHEM,2323,2,Organic Chemistry I,Cai,Chengzhi,25,31,36,51,41,58,1.236,CHEM2323
Spring 2026,CHEM,2323,3,Organic Chemistry I,Mills,Leo Reginald,7,5,10,5,16,19,1.075,CHEM2323
Spring 2026,CHEM,2325,1,Organic Chemistry II,Young,Crystal Ann,33,49,60,29,41,77,1.467,CHEM2325
Spring 2026,CHEM,2325,2,Organic Chemistry II,Young,Crystal Ann,29,45,47,34,46,78,1.347,CHEM2325
Spring 2026,CHEM,2325,3,Organic Chemistry II,Carrow,Bradley,5,6,3,3,,3,2.202,CHEM2325
Spring 2026,CHEM,2325,4,Organic Chemistry II,Comito,Robert Joseph,2,2,4,1,2,5,1.376,CHEM2325
Spring 2026,CHEM,2123,01,Organic Chemistry Lab I,Young,Crystal Ann,4,9,9,1,,1,2.391,CHEM2123
Spring 2026,CHEM,2123,02,Organic Chemistry Lab I,Young,Crystal Ann,4,6,9,2,,3,2.195,CHEM2123
Spring 2026,CHEM,2123,06,Organic Chemistry Lab I,Young,Crystal Ann,2,11,6,3,,2,2.333,CHEM2123
Spring 2026,CHEM,2123,07,Organic Chemistry Lab I,Young,Crystal Ann,1,14,9,0,,,2.667,CHEM2123
Spring 2026,CHEM,2123,08,Organic Chemistry Lab I,Young,Crystal Ann,3,9,12,0,,,2.694,CHEM2123
Spring 2026,CHEM,2123,10,Organic Chemistry Lab I,Young,Crystal Ann,3,8,12,1,,,2.555,CHEM2123
Spring 2026,CHEM,2123,14,Organic Chemistry Lab I,Young,Crystal Ann,3,7,9,2,,3,2.126,CHEM2123
Spring 2026,CHEM,2123,15,Organic Chemistry Lab I,Young,Crystal Ann,3,11,8,1,,1,2.542,CHEM2123
Spring 2026,CHEM,2123,05,Organic Chemistry Lab I,Young,Crystal Ann,2,9,4,3,,5,1.928,CHEM2123
Spring 2026,CHEM,2123,11,Organic Chemistry Lab I,Young,Crystal Ann,2,11,8,0,,2,2.45,CHEM2123
Spring 2026,CHEM,2123,12,Organic Chemistry Lab I,Young,Crystal Ann,3,12,6,1,,1,2.638,CHEM2123
Spring 2026,CHEM,2123,18,Organic Chemistry Lab I,Young,Crystal Ann,3,8,8,3,,1,2.305,CHEM2123
Spring 2026,CHEM,2123,13,Organic Chemistry Lab I,Young,Crystal Ann,3,10,7,2,,,2.516,CHEM2123
Spring 2026,CHEM,2123,16,Organic Chemistry Lab I,Young,Crystal Ann,3,6,5,2,,5,1.89,CHEM2123
Spring 2026,CHEM,2123,19,Organic Chemistry Lab I,Young,Crystal Ann,2,10,6,1,,2,2.381,CHEM2123
Spring 2026,CHEM,2123,9,Organic Chemistry Lab I,Young,Crystal Ann,4,4,11,0,,2,2.302,CHEM2123
Spring 2026,CHEM,2123,04,Organic Chemistry Lab I,Young,Crystal Ann,2,6,9,2,,1,2.201,CHEM2123
Spring 2026,CHEM,2123,17,Organic Chemistry Lab I,Young,Crystal Ann,5,6,5,1,,3,2.368,CHEM2123
Spring 2026,CHEM,2125,01,Organic Chemistry Lab II,Young,Crystal Ann,6,11,5,1,,1,2.765,CHEM2125
Spring 2026,CHEM,2125,06,Organic Chemistry Lab II,Young,Crystal Ann,6,8,5,2,,2,2.652,CHEM2125
Spring 2026,CHEM,2125,08,Organic Chemistry Lab II,Young,Crystal Ann,4,9,8,2,,,2.595,CHEM2125
Spring 2026,CHEM,2125,09,Organic Chemistry Lab II,Young,Crystal Ann,4,8,8,0,1,2,2.349,CHEM2125
Spring 2026,CHEM,2125,10,Organic Chemistry Lab II,Young,Crystal Ann,2,10,7,2,,2,2.333,CHEM2125
Spring 2026,CHEM,2125,12,Organic Chemistry Lab II,Young,Crystal Ann,5,7,7,3,,1,2.479,CHEM2125
