TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Fall 2021,OPTO,5171,1,Clinic Practicum I,Berntsen,David A,9,14,0,0,1,0,0,0,0,3.25
Fall 2021,MUSI,2181,1,Group Piano III,Van Kekerix,Todd Evan,12,3,0,0,0,0,0,0,1,3.756
Fall 2021,BIOL,1106,29,Biology for Science Majors I,Medrano,Ana I,19,0,0,1,2,0,0,0,1,3.47
Fall 2021,CHEM,2125,4,Organic Chemistry Lab II,Bean,Mary B,2,5,7,4,0,0,0,0,2,2.241
Fall 2021,CNST,3351,1,Construction Estimating II,Siddiqui,Muhammad Ali,21,29,4,0,2,0,0,0,1,3.196
Fall 2021,SOC,3343,2,Social Movements,Brailey,Carla,31,3,2,0,4,0,0,0,5,3.409
Fall 2021,LAW,5409,10,Contracts,Trujillo,Elizabeth I.,19,40,7,0,0,0,0,0,1,3.197
Fall 2021,GEOL,3350,1,Stratigraphy,Wellner,Julia S,9,7,3,0,5,0,0,0,0,2.611
Fall 2021,SCLT,4375,30,Global Supply Chain,Velarde,Jose Manuel,27,24,6,0,0,0,0,0,3,3.374
Fall 2021,PHYS,1101,20,College Physics I (lab),Wood,Lowell T,3,13,7,0,0,0,0,0,1,2.726
Fall 2021,MUSA,4444,1,Applied Trombone,Kauk,Brian Keith,5,0,0,0,0,0,0,0,0,4
Fall 2021,HRMA,3348,3,Principles of Hosp Revenue Mgt,Acosta,Karla Michelle,23,14,2,1,0,0,0,0,0,3.442
Fall 2021,FINA,4371,1,Energy Value Chain,Slaughter,Andrew Jeremy,1,8,5,1,0,0,0,0,0,2.6
Fall 2021,HON,2301,34,Human Situation: Antiquity,Rayneard,Max James Anthony,7,12,0,0,0,0,0,0,0,3.386
Fall 2021,BIOL,1106,46,Biology for Science Majors I,Medrano,Ana I,19,2,0,1,0,0,0,0,2,3.758
Fall 2021,BCHS,4397,3,Topics-Biochem & Biophys Sci,Graur,Dan,1,2,0,1,0,0,0,0,0,2.503
Fall 2021,MUSA,2326,1,Applied Double Bass,Conley,Shawn,0,1,0,0,0,0,0,0,0,3.33
Fall 2021,MUSI,1181,4,Group Piano I,Van Kekerix,Todd Evan,6,5,0,0,3,0,0,0,0,2.809
Fall 2021,ANTH,4394,3,Selected Topics in Ant,Majumder,Sarasij,3,3,0,0,0,0,0,0,0,3.555
Fall 2021,GEOL,3130,4,Paleobiology Laboratory,Maddocks,Rosalie F,2,2,7,1,0,0,0,0,1,2.362
Fall 2021,MECE,8598,38,Doctoral Research,Agrawal,Ashutosh,0,0,0,0,0,1,0,0,0,0
Fall 2021,MATH,6308,4,Advanced Linear Algebra I,Kalantar,Mehrdad,6,0,0,0,0,0,0,0,0,3.945
Fall 2021,LAW,5118,1,EENR Research,Badeaux,Katherine Stein,1,2,0,0,0,1,0,0,0,2.5
Fall 2021,FINA,7397,7,Selected Topics in Finance,Becker,Charles D,3,0,0,0,0,0,0,0,0,4
Fall 2021,WCL,2351,1,World Cultures Thru Lit & Arts,Adkins,Alexander,21,5,1,0,0,0,0,0,2,3.692
Fall 2021,EDUC,4317,1,Student Tch Art Sec,Thompson,Amber M,2,0,0,0,0,0,0,0,0,4
Fall 2021,MUSA,4400,4,Applied Voice,Evans,Joseph,3,0,0,0,0,0,0,0,0,3.89
Fall 2021,FINA,4355,1,International Risk Management,Kapatos,Nick Gus,10,8,0,0,0,0,0,0,0,3.556
Fall 2021,BIOL,4398,1,Independent Study,Frankino,William A,0,0,0,0,0,0,0,0,0,0
Fall 2021,ECE,6399,7,Masters Thesis,Chen,Yuhua,1,0,0,0,0,0,0,0,0,4
Fall 2021,ECON,8399,2,Doctoral Dissertation,Craig,Steven G,0,0,0,0,0,1,0,0,0,0
Fall 2021,MUSA,6214,1,Applied Harpsichord,Robinson,Daryl Allen,2,0,0,0,0,0,0,0,0,4
Fall 2021,COSC,8998,128,Doctoral Research,Tsekos,Nikolaos V,0,0,0,0,0,3,0,0,0,0
Fall 2021,ENGL,8399,1,Doctoral Dissertation,Wingard,Jennifer L,0,0,0,0,0,8,0,0,0,0
Fall 2021,PHYS,8399,34,Doctoral Dissertation,Ren,Zhifeng,0,0,0,0,0,2,0,0,0,0
Fall 2021,MATH,6315,6,Masters Tutorial,Morgan,Jeffrey,1,0,0,0,0,0,0,0,0,4
Fall 2021,PHAR,5675,4,Disease State Management,Rosario,Natalie,1,2,0,0,0,0,0,0,0,3.333
Fall 2021,PCOL,8998,4,Doctoral Research,Statsyuk,Alexander V,0,0,0,0,0,0,0,0,0,0
Fall 2021,MUSA,2340,3,Applied Trumpet,Vassallo,Jim Cates,3,0,0,0,0,0,0,0,1,4
Fall 2021,ECE,8699,15,Doctoral Dissertation,Litvinov,Dmitri,1,0,0,0,0,0,0,0,0,4
Fall 2021,FINA,8396,5,Research Practicum,Liu,Zesong,1,0,0,0,0,0,0,0,0,4
Fall 2021,ECE,8198,3,Doctoral Research,Brankovic,Stanko R,0,0,0,0,0,1,0,0,0,0
Fall 2021,PSYC,6598,5,Special Problems,Derrick,Jaye L,1,0,0,0,0,0,0,0,0,4
Fall 2021,MUSA,4420,1,Applied Violin,Yon,Kirsten A,3,0,0,0,0,0,0,0,0,4
Fall 2021,BIOL,8898,6,Doctoral Research,Lekven,Arne,0,0,0,0,0,2,0,0,0,0
Fall 2021,COSC,8698,107,Doctoral Research,Eick,Christoph F,0,0,0,0,0,1,0,0,0,0
Fall 2021,HIST,8377,2,Reading for Comps Exams,Young,Nancy Beck,0,0,0,0,0,2,0,0,0,0
Fall 2021,CIVE,8598,3,Doctoral Research,Louie,Stacey M,0,0,0,0,0,1,0,0,0,0
Fall 2021,PCEU,6398,1,Special Problems,Hu,Ming,0,0,0,0,0,1,0,0,0,0
Fall 2021,MATH,3339,2,Statistics for the Sciences,Ryan,John M,32,21,17,19,18,0,0,0,9,2.265
Fall 2021,NUTR,4349,1,Public Policy in Nutrition,Vollrath,Kirstin,62,45,10,4,4,0,0,0,3,3.195
Fall 2021,ENGL,1301,69,First Year Writing I,Rolater,Sara C,11,7,1,0,4,0,0,0,4,2.956
Fall 2021,RELS,2330,2,Judaism,Weiss,Kenneth Scott,6,4,2,0,4,0,0,0,3,2.479
Fall 2021,THEA,1332,1,Fundamentals of Theatre,Bush,Rachel R,13,15,4,0,0,0,0,0,0,3.271
Fall 2021,MANA,4355,2,Selection and Staffing,Vanegdom,Drake A,9,3,2,0,0,0,0,0,0,3.5
Fall 2021,ACCT,4335,1,Financial Statement Auditing,Kuruvilla,Mohan,5,7,9,3,0,0,0,0,0,2.638
Fall 2021,KIN,1352,7,"Foundations of KIN, HLT, FIT",Gray,Jon Phillip,35,9,4,1,1,0,0,0,0,3.507
Fall 2021,BIOL,1106,20,Biology for Science Majors I,Medrano,Ana I,10,11,1,0,0,0,0,0,2,3.439
Fall 2021,ELED,4320,3,Social Studies Ele Sch,Ford,Haley Michelle Grimland,23,0,1,0,0,0,0,0,0,3.903
Fall 2021,HRMA,2115,1,Dean's Leadership Series,Reynolds,Dennis Edward,22,14,3,0,2,0,0,0,0,3.229
Fall 2021,CIS,4339,2,Enterprise Appls Development,Lindner,Peggy,77,37,15,3,8,0,0,0,10,3.226
Fall 2021,CHEM,4115,3,Inorganic Chem Laboratory II,Zaitsev,Vladimir G,4,10,2,0,1,0,0,0,2,2.902
Fall 2021,BIOL,4315,1,Neuroscience,Ziburkus,Jokubas,55,20,7,0,0,0,0,0,2,3.545
Fall 2021,MATH,1100,3,Developmental Math,Chang,James A,0,0,0,0,0,22,5,0,7,0
Fall 2021,POLC,6331,2,Philosophy and Pub Policy II,Luttrell,Johanna,5,1,1,0,0,0,0,0,0,3.43
Fall 2021,PHLS,6343,1,Ethical Legal Issues in Counsl,Hurt,Kara Marie,18,0,0,0,0,0,0,0,0,3.982
Fall 2021,POLC,6311,1,Leader and Prof Development,Witt,Lawrence A,17,1,0,0,0,0,0,0,1,3.944
Fall 2021,BZAN,6351,2,Basic Prog for Busi Analytics,Wang,Cheng,21,2,0,0,0,0,0,0,2,3.841
Fall 2021,CHEM,8998,19,Doctoral Research,Gilbertson,Scott R,0,0,0,0,0,4,0,0,0,0
Fall 2021,CHEM,6377,1,Solid State Chemistry,Guloy,Arnold M,3,4,0,0,0,0,0,0,0,3.476
Fall 2021,ECE,6377,2,Power Systems Analysis,Phillips,Desiree Lyn,2,1,2,0,2,0,0,0,1,2.096
Fall 2021,ELCS,6304,1,Law & Policy for School Leader,Butcher,Keith,18,0,0,0,0,0,0,0,1,4
Fall 2021,PHLS,8699,7,Doctoral Dissertation,Fan,Weihua,1,0,0,0,0,0,0,0,0,4
Fall 2021,PHLS,8699,3,Doctoral Dissertation,de Dios,Marcel A,0,0,0,0,0,3,0,0,0,0
Fall 2021,ELCS,8391,1,Special Field Projects,McKinney,Lonnie Lyle,1,0,0,0,0,0,0,0,0,4
Fall 2021,CIVE,6320,1,Constitutive Modeling of Matls,Vipulanandan,Cumaraswamy,3,2,0,0,0,0,0,0,0,3.6
Fall 2021,CUIN,7397,1,Selected Topics in CUIN,Gallagher,Melissa Ann,7,3,1,0,0,0,0,0,0,3.485
Fall 2021,CHEM,1111,38,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,6,3,1,0,0,0,0,1,3.063
Fall 2021,CIS,3343,5,Info Systems Analysis & Design,Gibbs,Thomas Garfield,2,17,15,2,1,0,0,0,3,2.513
Fall 2021,SPAN,2610,9,Intensive Intermediate Spanish,Monarrez Martinez,Sendy Patricia,7,10,0,0,5,0,0,0,2,2.606
Fall 2021,THEA,4307,1,Intro to Educational Theatre,Chuter,Frank Philip,3,2,0,0,0,0,0,0,0,3.534
Fall 2021,HRMA,3420,1,Foodservice Operations,Ginapp,Kathrine,8,4,5,0,2,0,0,0,0,2.773
Fall 2021,SOC,3301,1,Intro to Sociological Research,Tuthill,Zelma,24,0,0,0,0,0,0,0,0,3.986
Fall 2021,CUIN,3311,1,Methods/Tech in Bilingual Educ,Burgess Monroy,Miguel,27,7,3,0,0,0,0,0,0,3.577
Fall 2021,HDFS,2314,8,Human Dev and Interventions,Dunsmore,Julie C,7,4,10,2,6,0,0,0,6,2.138
Fall 2021,CNST,2345,1,Contract Doc Capital Projects,Beadle,Dwight D,30,16,1,0,1,0,0,0,0,3.542
Fall 2021,GEOL,1103,3,Physical Geology Lab,Sisson,Virginia B,17,0,1,0,0,0,0,0,1,3.779
Fall 2021,CNST,4220,1,Comp CM & Emerging Practices,Coble,Lana Kay,24,3,0,2,0,0,0,0,2,3.712
Fall 2021,HON,4130,1,E-Portfolio,Rayder,Benjamin Taylor,15,1,0,0,0,0,0,0,1,3.917
Fall 2021,CHEM,1111,29,Fundamentals of Chm Lab,Zaitsev,Vladimir G,7,10,0,1,0,0,0,0,2,3.259
Fall 2021,MUSA,3400,8,Applied Voice,Vasquez,Hector A,2,0,0,0,0,0,0,0,0,3.67
Fall 2021,THEA,7251,1,Graduate Speech I,Wetzel,Molly Elizabeth,6,1,0,0,0,0,0,0,0,3.81
Fall 2021,MATH,8398,12,Doctoral Research,Olshanskiy,Maxim Alexandrovich,0,0,0,0,0,1,0,0,0,0
Fall 2021,MANA,8380,1,Sem in Strategic Management,Chiu,Shih-chi,1,2,0,0,0,0,0,0,0,3.443
Fall 2021,ARCH,2500,17,Arc/Int Arc Design Studio III,Handanovic,Dijana,3,2,2,0,0,0,0,0,0,3.096
Fall 2021,MUSA,2334,1,Applied Clarinet,Griffin,Randall S,3,0,0,0,0,0,0,0,0,4
Fall 2021,ARCH,3393,1,Thesis Preparation,Johnson,Matthew W,9,9,0,0,0,0,0,0,0,3.445
Fall 2021,MARK,8336,1,Marketing Research Methods,Blair,Edward A,6,0,0,0,0,0,0,0,0,4
Fall 2021,GEOL,8998,10,Doctoral Research,Lapen,Thomas J,0,0,0,0,0,2,0,0,0,0
Fall 2021,GEOL,7398,5,Masters Research,Wellner,Julia S,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHCA,8199,1,Doctoral Dissertation Defense,Chen,Hua,1,0,0,0,0,0,0,0,0,4
Fall 2021,CIVE,8198,2,Doctoral Research,Nakshatrala,Kalyana,0,0,0,0,0,1,0,0,0,0
Fall 2021,BIOL,6498,12,Special Problems,Sater,Amy,0,0,0,0,0,1,0,0,0,0
Fall 2021,ECON,7390,1,Research & Readings - Economic,Kohlhase,Janet E,3,0,0,0,0,0,0,0,0,3.89
Fall 2021,HON,3399,12,Senior Honors Thesis,Anderson,Kathryn,0,0,0,0,0,0,0,0,0,0
Fall 2021,ANTH,4399,2,Senior Honors Thesis,Storey,Rebecca,1,0,0,0,0,0,0,0,0,4
Fall 2021,BCHS,4398,1,Independent Study,Gunaratne,Preethi H,0,0,0,0,0,0,0,0,0,0
Fall 2021,MUSA,8242,2,Doctoral Recital III,Potiomkin,Alexander,1,0,0,0,0,0,0,0,0,4
Fall 2021,PSYC,6399,8,Masters Thesis,Yoshida,Hanako,0,0,0,0,0,1,0,0,0,0
Fall 2021,HRMA,6348,1,Beer Appreciation,Taylor Jr,Scott T,1,0,0,0,0,0,0,0,0,4
Fall 2021,EDUC,2301,3,Intro to Special Populations,McCormick,Marina,21,9,2,0,9,0,0,0,2,2.789
Fall 2021,GEOL,1302,1,Intro To Global Climate Change,Choi,Yunsoo,714,169,45,19,19,0,0,0,9,3.52
Fall 2021,HRMA,4352,1,Hosp Organizational Behavior,Russen,Michelle Ann,27,17,4,0,1,0,0,0,1,3.321
Fall 2021,DRAM,1310,6,Introduction to Theatre,Young,Courtney Leigh,160,50,26,13,36,0,0,0,12,2.956
Fall 2021,HON,2301,24,Human Situation: Antiquity,Cooper,Carol B,11,7,1,0,0,0,0,0,0,3.492
Fall 2021,ASLI,4210,1,ASL Literature,Gietz,Merrilee Ruth,8,0,0,0,0,0,0,0,0,4
Fall 2021,ARCH,1360,1,Architectural Sketching I,Williams,Celeste,4,5,0,0,0,0,0,0,0,3.444
Fall 2021,BIOL,1306,4,Biology for Science Majors I,Gifford,Jenifer,25,45,53,40,25,0,0,0,19,2.023
Fall 2021,COSC,3320,1,Algorithms and Data Structures,Leiss,Ernst L,25,47,22,2,7,0,0,0,15,2.758
Fall 2021,PSYC,2308,3,Child Development,Harlan,Pamela Kay,10,27,15,4,1,0,0,0,3,2.702
Fall 2021,MECT,1364,1,Materials & Processes,Wari,Ezra Tsegaye,9,22,18,4,15,0,0,0,10,2.064
Fall 2021,BIOL,3301,50,Genetics,Newman,Anna P,21,9,3,0,0,0,0,0,2,3.495
Fall 2021,BTEC,4300,30,Principles of Bioinformatics,Balan,Venkatesh,6,6,3,0,0,0,0,0,1,3.2
Fall 2021,CUIN,3347,2,Reading in the Content Area,Morris,Alana,26,4,2,0,0,0,0,0,1,3.678
Fall 2021,ARCH,3380,1,Architecture Plus Film,Froehlich,Dietmar,11,2,0,0,0,0,0,0,0,3.618
Fall 2021,MUSI,3399,1,Senior Honors Thesis,Koozin,Timothy,0,0,0,0,0,0,0,0,0,0
Fall 2021,CNST,4302,2,Construction Law and Ethics,Escobar,C Mauricio,24,19,5,1,4,0,0,1,1,3.101
Fall 2021,ENGL,1301,138,First Year Writing I,Ornell,Colby,12,8,4,0,2,0,0,0,0,3.128
Fall 2021,INDI,3372,1,Bollywood and Beyond,Tiwari,Bhavya,1,5,3,2,2,0,0,0,1,2.153
Fall 2021,PHLS,8321,1,Struct Equ Mod in Psy/Educ Res,Wiesner,Margit F,6,2,0,0,0,0,0,0,0,3.791
Fall 2021,EDRS,8382,2,Statistical Analyses in Eductn,Davis,Bradley,8,0,0,0,0,0,0,0,0,3.918
Fall 2021,SCM,7380,1,Analytics & Enterprise Opertns,Murray,Michael J,8,21,3,0,0,0,0,0,0,3.177
Fall 2021,MARK,7362,1,Mgmt of Marketing Information,Hui,Kachuen Sam,18,2,0,0,0,0,0,0,0,3.851
Fall 2021,BZAN,6353,1,Res Design-Probs Busi Anlytcs,Aron,Ravi,8,23,1,0,0,0,0,0,0,3.157
Fall 2021,MUSI,6397,5,Selected Topics-Music,Miller,Thornton,4,1,1,0,0,0,0,0,0,3.445
Fall 2021,ECE,6306,1,Introduction to Nanotechnology,Litvinov,Dmitri,7,2,0,0,0,0,0,0,0,3.594
Fall 2021,GENB,6350,1,Business Communications,Vandaveer,Amy L,27,3,1,0,0,0,0,0,0,3.807
Fall 2021,FINA,   6A35,7,Managerial Finance,Berger,Elizabeth,24,11,2,0,0,0,0,0,2,3.568
Fall 2021,ECE,8598,14,Doctoral Research,Shireen,Wajiha,0,0,0,0,0,2,0,0,0,0
Fall 2021,SPEC,6363,1,Instructional Interventions,Hassett,Kristen Spring,17,4,1,0,1,0,0,0,1,3.537
Fall 2021,CHEE,4321,2,Chemical Engineering Design I,Fleischer,Miguel T,16,16,3,0,0,0,0,0,0,3.381
Fall 2021,CHEM,4229,2,Instrmntl Mthd-Anly Lab,Czader,Arkadiusz,0,7,5,0,0,0,0,0,1,2.583
Fall 2021,ECE,5388,1,Renewable Energy Technology,Huang,Hao,6,8,3,1,0,0,0,0,1,3.019
Fall 2021,LAW,5332,1,Patent Law,Michaels,Andrew Charles,8,17,0,0,0,3,0,0,0,3.035
Fall 2021,ECON,3334,3,Intermediate Macroeconomics,Nygaard,Vegard Mokleiv,10,18,7,1,0,0,0,0,8,3.119
Fall 2021,ARCH,2500,21,Arc/Int Arc Design Studio III,Kacmar,Donna,4,10,3,2,0,0,0,0,1,2.773
Fall 2021,ACCT,3371,3,Accounting Information Systems,Miles,Carolyn A,22,13,7,3,1,0,0,0,3,3.13
Fall 2021,BCHS,3201,15,Biochemistry I Laboratory,Pattison,Donna,6,6,5,4,1,0,0,0,0,2.485
Fall 2021,BIOE,4335,1,Capstone Design I,Schultz,Jerome S,42,6,0,0,1,0,0,0,0,3.621
Fall 2021,COMM,3326,3,Graphics Applications,Economou-Clarke,Ann M,15,5,0,0,0,0,0,0,0,3.734
Fall 2021,HRMA,4343,1,Financial Admin for Hosp.Ind.,DeFranco,Agnes L,9,5,5,1,0,0,0,0,1,3.133
Fall 2021,HON,2301,27,Human Situation: Antiquity,Ferguson,Jamie H,12,7,0,0,0,0,0,0,0,3.545
Fall 2021,HDCS,3304,2,Visual Merchandising,Mudd,Blake Stevens,6,5,0,1,0,0,0,0,0,3.388
Fall 2021,CUIN,4332,9,Literacy Assess Rdg Writing,Reis,Nancy,25,0,0,0,0,0,0,0,0,3.921
Fall 2021,COMM,1303,4,Writing for Communicators,Leydon,Joseph P,35,1,2,2,5,0,0,0,2,3.311
Fall 2021,CORE,1101,8,College Success,Kennedy,Heidi A,6,1,1,3,0,0,0,0,0,2.819
Fall 2021,ENGL,1301,132,First Year Writing I,Stewart-Steele,Heather Marie,2,5,3,1,3,0,0,0,5,2.143
Fall 2021,HIST,1377,7,The U S To 1877,McDonald,Eric John,8,16,3,7,8,0,0,0,8,2.136
Fall 2021,PCOL,6398,8,Special Problems,Knoll,Brian J,0,0,0,0,0,0,0,1,0,0
Fall 2021,GEOL,6399,3,Masters Thesis,Robinson,Alexander C,0,0,0,0,0,2,0,0,0,0
Fall 2021,GEOL,8699,2,Doctoral Dissertation,Mann,Paul,0,0,0,0,0,1,0,0,0,0
Fall 2021,ECE,6319,1,Dynamics of Electric Machines,Gokdere,Levent U,6,0,0,0,0,0,0,0,0,3.89
Fall 2021,ECE,8399,28,Doctoral Dissertation,Wolfe,John C,0,0,0,0,0,1,0,0,0,0
Fall 2021,BIOE,8598,5,Doctoral Research,Naash,Muna,0,0,0,0,0,4,0,0,0,0
Fall 2021,CUIN,8690,2,Doctoral Thesis,McNeil,Sara G,0,0,0,0,0,4,0,0,0,0
Fall 2021,LAW,5297,2,Selected Topics,Brents,Melinda Heath,6,8,0,0,0,0,0,0,0,3.381
Fall 2021,PETR,6338,1,Appl Math Mthds in Petr Engr,Gonzalez,Reinaldo J,1,0,1,0,2,0,0,0,0,1.5
Fall 2021,CHEM,1111,2,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,8,2,0,0,0,0,0,5,3.22
Fall 2021,ASLI,3434,1,Simultaneous Interpreting II,Hill,Sharon Grigsby,5,3,0,0,0,0,0,0,0,3.46
Fall 2021,WGSS,4395,2,Sel Tops in Women's Studies,Miller,Audrey,5,0,2,0,2,0,0,0,0,2.557
Fall 2021,CHEE,6333,2,Transport Processes,Conrad,Jacinta C,1,1,0,0,0,0,0,0,1,3.5
Fall 2021,RELS,2335,2,Rabbinic Biblical Interpretatn,Weiss,Kenneth Scott,1,0,0,1,0,0,0,0,0,2.335
Fall 2021,GCEE,6310,2,"Glob Climate-Enrgy, Env, &Econ",Mantri,Vishakh B,4,0,0,0,0,0,0,0,0,3.918
Fall 2021,THEA,6396,1,Selected Topics Theatre,Willson,Paige A,2,0,0,0,0,0,0,0,0,4
Fall 2021,ENGL,8399,9,Doctoral Dissertation,Zamora,Lois,0,0,0,0,0,1,0,0,0,0
Fall 2021,BIOE,8598,12,Doctoral Research,May,Elebeoba E,0,0,0,0,0,1,0,0,0,0
Fall 2021,THEA,4320,1,Acting VII,Black,Shelley Calene,10,0,0,0,0,0,0,0,0,3.967
Fall 2021,MSCI,1210,4,Introduction to the Army,Ta,Hung,5,0,1,0,0,0,0,0,0,3.667
Fall 2021,MECE,6399,16,Masters Thesis,Ostilla Monico,Rodolfo,0,0,0,0,0,1,0,0,0,0
Fall 2021,CHEE,8399,10,Doctoral Dissertation,Krishnamoorti,Ramanan,0,0,0,0,0,2,0,0,0,0
Fall 2021,HRMA,8999,2,Dissertation III in Hosp Admin,Boger Jr,Carl A,0,0,0,0,0,1,0,0,0,0
Fall 2021,MUED,6301,1,Intro to Research in Music Edu,Meals,Cory Dewitt,1,1,0,0,0,0,0,0,0,3.5
Fall 2021,PSYC,4398,1,Independent Study,Zvolensky,Michael J,2,0,0,0,0,0,0,0,1,4
Fall 2021,PSYC,7393,2,Field Practicum in Psychology,Witt,Lawrence A,1,0,0,0,0,0,0,0,0,4
Fall 2021,BIOL,8898,9,Doctoral Research,Meisel,Richard P,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHOP,6267,4,Research Practicum A,Rump,Rachel,1,0,0,0,0,0,0,0,0,3.67
Fall 2021,PCOL,7360,1,Current Topics in Med Chem,Das,Joydip,1,0,0,0,0,0,0,0,0,4
Fall 2021,SCM,3301,2,SCM Fundamentals,Miller,Bradley D,304,194,36,8,2,0,0,0,4,3.44
Fall 2021,PSYC,2307,2,Psychology of Adolescence,Harlan,Pamela Kay,42,13,2,1,1,0,0,0,0,3.56
Fall 2021,COMD,5342,1,Comps & Strategies for SLPA II,Ermgodts,Katherine Natalie,10,1,0,0,0,0,0,0,0,3.849
Fall 2021,GOVT,2305,17,"US Govt: Congress,Pres & Crts",Littlepage,Kelley G,10,40,53,19,23,0,0,0,17,1.959
Fall 2021,FINA,3332,3,Prin of Financial Management,Chisholm,Darla,30,60,36,25,9,0,0,0,39,2.428
Fall 2021,SPAN,3301,4,Span Oral Comm for Crit Think,Serrano,Paloma A,11,1,1,0,0,0,0,0,1,3.744
Fall 2021,ECE,2202,1,Circuit Analysis II,Shattuck,David P,7,12,15,11,19,0,0,0,8,1.672
Fall 2021,HLT,4317,1,Found of Epi in Public Health,Drenner,Kelli Linn,22,42,24,4,4,0,0,0,1,2.75
Fall 2021,PHYS,1102,11,College Physics II (lab),Wood,Lowell T,3,12,5,0,0,0,0,0,3,2.768
Fall 2021,SCM,4302,2,Energy Supply Chain,Radhakrishnan,Suryanarayanan,19,22,1,0,0,0,0,0,0,3.389
Fall 2021,PHYS,1102,3,College Physics II (lab),Wood,Lowell T,2,14,6,0,1,0,0,0,1,2.681
Fall 2021,WGSS,3322,1,Intersectionalities,Quinn,Rachel Afi,6,5,3,0,1,0,0,0,0,2.934
Fall 2021,BIOL,1106,21,Biology for Science Majors I,Medrano,Ana I,14,3,2,3,1,0,0,0,1,3.059
Fall 2021,BIOE,8298,13,Doctoral Research,Romero Ortega,Mario Ignacio,0,0,0,0,0,2,1,0,0,0
Fall 2021,PHLS,6324,1,Addictions Counseling,Lukingbeal,Patrick Livingston,15,5,0,0,0,0,0,0,0,3.569
Fall 2021,CUIN,8398,6,Independent Study,White,Cameron Scott,6,0,0,0,0,0,0,0,0,4
Fall 2021,MUSI,6100,1,Chamber Music,LeFevre,Suzanne,9,0,0,0,0,0,0,0,0,4
Fall 2021,INDE,6377,1,Ind Eng Application,Irani,Shahrukh A,25,0,0,0,0,0,0,0,0,4
Fall 2021,MUSI,6106,4,Grad Large Ensemble,Krager,Franz A,26,0,0,0,0,0,0,0,1,3.975
Fall 2021,PHLS,7302,5,Internship I,Ashley,Candice R,0,0,0,0,0,12,0,0,0,0
Fall 2021,SOCW,6305,2,Res & Know Bldg For SW Pract,Acquati,Chiara,25,1,0,0,0,0,0,0,1,3.809
Fall 2021,CIVE,7397,4,Selected Topics,Ballarini,Roberto,0,0,1,0,1,0,0,0,5,1
Fall 2021,FINA,7397,1,Selected Topics in Finance,Khumawala,Saleha B,3,0,0,0,0,0,0,0,0,3.89
Fall 2021,MANA,6310,1,Fundamentals of Business,Celly,Nikhil,20,3,0,0,1,0,0,0,0,3.64
Fall 2021,MUSI,6397,2,Selected Topics-Music,Maroney,Marcus K,2,1,1,0,0,0,0,0,0,3.333
Fall 2021,LAW,5258,1,Eminent Domain Property Rights,Storey,Linda Kathryn,9,4,2,0,0,0,0,1,0,3.401
Fall 2021,ECE,8699,10,Doctoral Dissertation,Fu,Xin,2,0,0,0,0,0,0,0,0,4
Fall 2021,ELED,3320,1,Survey Literature Child Adol,Reis,Nancy,29,2,0,0,0,0,0,0,0,3.904
Fall 2021,PETR,4301,1,Resvr Character and Modeling,Lee,Kyung Jae,12,12,0,0,0,0,0,0,0,3.5
Fall 2021,LAW,5314,6,Lawyering Skills & Strategy I,Heard,Whitney W,5,12,1,0,0,0,0,0,0,3.277
Fall 2021,CHEM,2123,23,Organic Chemistry Lab I,Bean,Mary B,4,5,7,2,0,0,0,0,2,2.593
Fall 2021,POLS,3386,1,Criminal Law,Martinez,Elizabeth Stukes,18,11,5,5,2,0,0,0,3,2.919
Fall 2021,LAW,6235,1,Juvenile Representation,Fisher,Dena L,0,2,0,0,0,2,0,0,0,1.665
Fall 2021,POLS,3366,1,Political Parties,Cole,Jeffrey Bryan,13,12,8,4,5,0,0,0,3,2.54
Fall 2021,PHYS,1101,11,College Physics I (lab),Maric,Sladjana,1,16,5,0,0,0,0,0,2,2.743
Fall 2021,ARTS,4305,1,Senior Painting Major II,Schnell,Eric Lee,7,2,0,0,0,0,0,0,0,3.741
Fall 2021,GEOL,4336,1,Atmospheric Radiation,Jiang,Xun,12,9,0,0,0,0,0,0,0,3.571
Fall 2021,ENGL,1302,19,First Year Writing II,Singleton,Giovanni,8,8,1,1,0,0,0,0,2,3.259
Fall 2021,MUSI,4370,1,Art Song Repertoire,Sonnenberg,Melanie,5,5,0,0,0,0,0,0,0,3.467
Fall 2021,CHEM,2123,11,Organic Chemistry Lab I,Bean,Mary B,3,7,7,1,0,0,0,0,2,2.648
Fall 2021,COMM,2300,1,Communication Research Methods,Lyn,Robyn,31,4,1,1,8,0,0,0,3,3.045
Fall 2021,ENGL,1301,66,First Year Writing I,Jones,Philip R,13,2,0,0,1,0,0,0,3,3.604
Fall 2021,BIOL,2101,2,Anatomy & Physiology Lab I,Gill,Tejendra,9,8,1,1,2,0,0,0,3,2.969
Fall 2021,IDNS,3131,9,Organic Chem I SEP Workshop,Pattison,Donna,6,8,6,8,0,0,0,0,0,2.488
