TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Summer 2020,HIST,8677,4,Reading for Comps Exams,Clavin,Matthew J,0,0,0,0,0,1,0,0,0
Summer 2020,COMD,7391,1,Clinic in Speech Lang Disorder,Walker,Dionne Antronett,2,0,0,0,0,0,0,0,4
Summer 2020,PHOP,8399,4,Doctoral Dissertation,Porter,Jason,1,0,0,0,0,0,0,0,4
Summer 2020,ELCS,8395,1,Doctoral Thesis,Butcher,Keith,0,0,0,0,0,2,0,0,0
Summer 2020,BIOL,8698,48,Doctoral Research,Lin,Chin-Yo,0,0,0,0,0,2,0,0,0
Summer 2020,BIOL,8698,18,Doctoral Research,Dauwalder,Brigitte,0,0,0,0,0,2,0,0,0
Summer 2020,BIOE,8598,14,Doctoral Research,Abidian,Mohammad Reza,0,0,0,0,0,0,1,0,0
Summer 2020,BIOE,8598,13,Doctoral Research,Zhang,Yingchun,0,0,0,0,0,1,0,0,0
Summer 2020,GEOL,6399,3,Masters Thesis,Stewart,Robert R,0,0,0,0,0,0,0,0,0
Summer 2020,COMD,6399,8,Masters Thesis,Maher,Lynn M,0,0,0,0,0,0,0,0,0
Summer 2020,CHEM,8399,16,Doctoral Dissertation,Miljanic,Ognjen S,1,0,0,0,0,0,0,0,4
Summer 2020,SPAN,2307,1,Span for Heritage Learners I,Zapata,Annette Michelle,13,6,0,0,0,0,0,2,3.302
Summer 2020,ECE,8498,10,Doctoral Research,Becker,Aaron T,0,0,0,0,0,1,0,0,0
Summer 2020,OPTO,7493,1,General Clinic IIIA,Herring,Ralph Jay,0,0,0,0,0,94,0,0,0
Summer 2020,ECE,8198,17,Doctoral Research,Roysam,Badrinath,0,0,0,0,0,1,0,0,0
Summer 2020,SCLT,2362,30,Intro To Logistics Technology,Butler Jr,Bobby Dwight,36,6,1,0,0,3,0,1,3.327
Summer 2020,POLS,3356,1,Intro-Constitutionl Law,Abbott Jr,Kenneth Wayne,9,14,0,0,0,6,0,2,2.622
Summer 2020,PSYC,8399,10,Doctoral Dissertation,Cirino,Paul,1,0,0,0,0,0,0,0,4
Summer 2020,MARK,7373,1,Business to Business Marketing,Herman,Carl,22,1,0,0,0,1,0,0,3.654
Summer 2020,THEA,1331,4,Introduction To Theatre,Brincks,Alan,47,8,0,0,0,4,0,0,3.4
Summer 2020,FINA,4396,1,Finance Internship,Kumar,Praveen,0,0,0,0,0,22,0,0,0
Summer 2020,FORE,6398,1,Special Problems in Foresight,Hines,Andrew Lewis,5,0,0,0,0,0,0,0,4
Summer 2020,DAN,2307,2,Introduction to Dance,Bobet,Jacqueline A,13,4,1,0,0,1,0,2,2.87
Summer 2020,PSYC,3310,1,Indstrl-Orgnztnl Psy,Alonso,Nicole Ashley,4,14,3,0,0,6,0,0,2.196
Summer 2020,POLS,1337,2,"US Govt: Congress,Pres & Crts",Contractor,Cyrus Ali,8,18,5,0,0,36,0,4,1.297
Summer 2020,PSYC,2301,15,Intro To Methods in Psychology,So,Christine J,17,18,5,0,0,14,0,1,2.357
Summer 2020,MATH,3339,3,Statistics for the Sciences,Papadakis,Emanuel Ioannis,7,18,2,0,0,11,0,2,2.031
Summer 2020,BIOL,3330,1,Biological Field Research,Cheek,Ann Oliver,8,4,0,0,0,1,0,1,3.41
Summer 2020,MATH,5341,1,Mathematical Modeling,Morgan,Jeffrey,9,5,0,0,0,1,0,1,3.4
Summer 2020,ARCH,3397,10,Selected Topics,Beneytez-Duran,Rafael,3,1,0,0,0,0,0,1,2.934
Summer 2020,PSYC,6336,2,Directed Rsch in Social Psyc,Derrick,Jaye L,5,0,0,0,0,0,0,0,4
Summer 2020,MATH,1312,1,Intro to Math Reasoning,Chang,James A,20,14,7,0,0,20,0,4,1.934
Summer 2020,ECE,8699,27,Doctoral Dissertation,Yao,Yan,2,0,0,0,0,0,0,0,4
Summer 2020,CHEM,8698,5,Doctoral Research,Daugulis,Olafs,0,0,0,0,0,3,0,0,0
Summer 2020,MIS,3300,1,Intro to Computers and MIS,Felvegi,Emese,84,12,0,0,0,8,0,2,3.422
Summer 2020,ARCH,3397,12,Selected Topics,Kacmar,Donna,13,1,0,0,0,0,0,0,3.787
Summer 2020,ELCS,8395,2,Doctoral Thesis,Davis,Bradley,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,6698,4,Special Problems,Cai,Chengzhi,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,6698,24,Special Problems,Teets,Thomas,0,0,0,0,0,6,0,0,0
Summer 2020,PSYC,1300,5,Intro To Psychology,Capuozzo,Kristen Irene,19,1,0,0,0,2,0,0,3.606
Summer 2020,NURS,4520,2,Concept Integ Patient Care Mgt,Lightfoot,Lee Anne,5,1,0,0,0,0,0,0,3.833
Summer 2020,MATH,8699,44,Doctoral Dissertation,Josic,Kresimir,1,0,0,0,0,0,0,0,4
Summer 2020,BIOE,8598,21,Doctoral Research,Majd,Sheereen,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,5210,1,Law Review,Sanders,Joseph,0,0,0,0,0,2,0,0,0
Summer 2020,CIVE,8198,5,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,0,0
Summer 2020,INDE,8298,6,Doctoral Research,Lin PhD,Ying,0,0,0,0,0,1,0,0,0
Summer 2020,POLS,8699,2,Doctoral Dissertation,Zhu,Ling,0,0,0,0,0,0,0,0,0
Summer 2020,INDE,8298,1,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,1,0,0,0
Summer 2020,POLS,8399,11,Doctoral Dissertation,Bailey,Jeremy D,0,0,0,0,0,0,0,0,0
Summer 2020,CIVE,8198,14,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,0,0
Summer 2020,MATH,8398,31,Doctoral Research,Labate,Demetrio,0,0,0,0,0,2,0,0,0
Summer 2020,INDE,8598,8,Doctoral Research,Khator,Suresh K,0,0,0,0,0,1,0,0,0
Summer 2020,ELCS,8395,4,Doctoral Thesis,Johnson PhD,Detra DeVerne,0,0,0,0,0,1,0,0,0
Summer 2020,MECE,8598,11,Doctoral Research,Sun,Li,0,0,0,0,0,3,0,0,0
Summer 2020,CIVE,8298,5,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,0,0
Summer 2020,SOCW,8398,2,Independent Study,Walton,Quenette,1,0,0,0,0,0,0,0,4
Summer 2020,LAW,5228,1,Judicial Externship I,Powers,William,0,0,0,0,0,1,0,0,0
Summer 2020,PEP,8399,3,Doctoral Dissertation,Johnston,Craig Allen,1,0,0,0,0,0,0,0,4
Summer 2020,CHEM,8699,8,Doctoral Dissertation,Halasyamani,P Shiv,1,0,0,0,0,0,0,0,4
Summer 2020,MATH,1313,2,Finite Math with Applications,Sosa,Moses,29,27,3,0,0,13,0,3,2.645
Summer 2020,ACCT,5371,1,Accounting Information Systems,Miles,Carolyn A,1,1,0,0,0,2,0,0,1.833
Summer 2020,OPTO,8384,1,Practice Management II,Davis,Mark K,64,29,0,0,0,5,0,0,3.409
Summer 2020,THEA,1331,6,Introduction To Theatre,Young,Courtney Leigh,54,3,0,0,0,3,0,0,3.723
Summer 2020,LAW,6236,1,Advocates Board,Lawrence,Jim E,0,0,0,0,0,1,0,0,0
Summer 2020,ACCT,5331,2,Federal Income Tax-Individual,Fernandez,Ramon,5,3,1,0,0,1,0,4,3.166
Summer 2020,ACCT,7370,1,Adv Fin Statement Auditing,Seltz,Joe D,19,7,0,0,0,4,0,0,3.255
Summer 2020,PHAR,5683,1,Cardiology,Ordonez,Nancy D,2,1,0,0,0,0,0,0,3.667
Summer 2020,HRD,3340,1,Intro to Training & Developmen,Chakraborty,Misha,25,3,0,0,0,1,0,0,3.611
Summer 2020,HIST,3363,1,Pirate & Smuggler in Mod World,Ryan,John Frederick,18,9,1,0,0,0,0,4,3.414
Summer 2020,KIN,4390,1,Internship in PE,Betts,Randi Jill,1,0,0,0,0,0,0,0,4
Summer 2020,BCHS,8698,36,Doctoral Research,Liu,Yu,0,0,0,0,0,1,0,0,0
Summer 2020,CIVE,8398,1,Doctoral Research,Ballarini,Roberto,0,0,0,0,0,1,0,0,0
Summer 2020,MATH,1312,2,Intro to Math Reasoning,Douglas,Casey,31,22,2,0,0,15,0,3,2.59
Summer 2020,ENGL,1304,1,First Year Writing II,Presswood,Phillip Hilliard,16,1,0,0,0,3,0,1,2.709
Summer 2020,PSYC,4321,5,Abnormal Psychology,Snead,Alexandra,47,12,0,0,0,3,0,0,3.64
Summer 2020,PETR,8598,12,Doctoral Research,Sakhaee Pour,Ahmad,0,0,0,0,0,3,0,0,0
Summer 2020,HIST,8399,1,Doctoral Dissertation,Goldberg,Mark A.,0,0,0,0,0,0,0,0,0
Summer 2020,BIOE,8399,1,Doctoral Dissertation,Akay PhD,Metin,0,0,0,0,0,0,1,0,0
Summer 2020,ECE,8198,15,Doctoral Research,Pan,Miao,0,0,0,0,0,2,0,0,0
Summer 2020,CUIN,8690,5,Doctoral Thesis,Hutchison,Laveria F,6,0,0,0,0,0,0,0,4
Summer 2020,MIS,7397,1,Selected Topics in MIS,Campbell,Phillip James,6,0,0,0,0,1,0,0,3.429
Summer 2020,ECE,6399,11,Masters Thesis,Faghih,Rose T,0,0,0,0,0,0,0,0,0
Summer 2020,MANA,7353,1,Regional Issues in Global Mgmt,Celly,Nikhil,2,0,0,0,0,0,0,0,4
Summer 2020,ECE,8699,3,Doctoral Dissertation,Becker,Aaron T,0,0,0,0,0,0,1,0,0
Summer 2020,GEOL,7399,9,Masters Thesis,Brandon,Alan,1,0,0,0,0,0,0,0,4
Summer 2020,MECE,8398,6,Doctoral Research,Sun,Li,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,6698,29,Special Problems,Harth,Eva M,0,0,0,0,0,3,0,0,0
Summer 2020,EDRS,8382,1,Statistical Analyses in Eductn,Davis,Bradley,6,2,0,0,0,3,0,0,2.5
Summer 2020,GENB,4396,3,Business Internship,Newman,Michael Ray,0,0,0,0,0,3,0,0,0
Summer 2020,INDE,8198,3,Doctoral Research,Peng PhD,Jiming Ouyang,0,0,0,0,0,2,0,0,0
Summer 2020,CUIN,8399,2,Doctoral Dissertation,Wong,Sissy S,0,0,0,0,0,0,0,0,0
Summer 2020,LAW,5419,1,Consumer Law Clinic,Marquez,Ryan Michael,0,0,0,0,0,0,0,0,0
Summer 2020,MARK,7397,1,Selected Topics in Marketing,Gelb,Betsy L,1,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6359,4,Directed Rsch in Clinical Psyc,Alfano,Candice A,2,0,0,0,0,0,0,0,4
Summer 2020,MATH,8398,36,Doctoral Research,Labate,Demetrio,0,0,0,0,0,1,0,0,0
Summer 2020,BCHS,6698,11,Special Problems,Dauwalder,Brigitte,0,0,0,0,0,1,0,0,0
Summer 2020,COMD,7391,3,Clinic in Speech Lang Disorder,Devore,Danielle R,2,0,0,0,0,0,0,0,4
Summer 2020,MANA,8398,3,Special Problems,Phillips,James S,0,0,0,0,0,1,0,0,0
Summer 2020,SOCW,7397,6,Selected Topics in Social Work,Acquati,Chiara,1,0,0,0,0,0,0,0,4
Summer 2020,GEOL,8698,2,Doctoral Research,Beverly,Emily Jane,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,8699,5,Doctoral Dissertation,Daugulis,Olafs,0,0,0,0,0,0,0,0,0
Summer 2020,COMM,2328,1,Broadcast Writing Basics,Northup,Christopher Temple,2,0,0,0,0,0,0,0,4
Summer 2020,MARK,8396,1,Research Practicum,Ahearne,Michael,3,0,0,0,0,0,0,0,4
Summer 2020,ECON,8398,1,Doctoral Research,Sorensen,Bent E,0,0,0,0,0,16,0,0,0
Summer 2020,SCLT,4387,30,Financial Evaluation For SCM,Reyes,Jorge,18,6,1,0,0,0,0,0,3.138
Summer 2020,HIST,4314,2,Am Hist Through Film,Young,Nancy Beck,16,13,0,0,0,1,0,3,3.198
Summer 2020,MATH,1314,2,Calc for Bus/Life Sciences,Constante,Beatrice,12,11,3,0,0,14,0,3,1.789
Summer 2020,SPAN,1501,1,Elementary Spanish I,Pena Loyola,Jose Francisco,6,7,4,0,0,4,0,3,2.454
Summer 2020,LAW,5206,4,Govt Nonprofit Extshp II,Powers,William,0,0,0,0,0,1,0,0,0
Summer 2020,PSYC,3325,2,Psychology of Personality,Anderson,Jill Annette,7,7,4,0,0,9,0,0,2.136
Summer 2020,HDCS,3300,1,Org Decisions,Hitchman,Cal M,20,10,3,0,0,1,0,3,3.222
Summer 2020,POLS,6394,1,Topics: Pol Theory,Contractor,Cyrus Ali,10,1,0,0,0,0,0,0,3.909
Summer 2020,FINA,4397,4,Selected Topics in Finance,Stewart,Marcus,9,8,1,0,0,5,0,0,2.57
Summer 2020,CHEM,3221,5,Fund of Organic Chem. Lab I,Zaitsev,Vladimir G,6,12,0,0,0,1,0,1,3.083
Summer 2020,BIOL,3132,1,Elementary Microbiology Lab,Knapp,Richard D,7,6,0,0,0,5,0,0,2.501
Summer 2020,PHYS,1101,7,General Physics Laboratory I,Maric,Sladjana,7,13,3,0,0,7,0,0,2.422
Summer 2020,CIVE,8399,5,Doctoral Dissertation,Louie,Stacey M,0,0,0,0,0,0,0,0,0
Summer 2020,PHAR,5663,2,Pharmacy Management,Ordonez,Nancy D,6,0,0,0,0,0,0,0,4
Summer 2020,INDE,4315,1,Supply Chain Design Management,Keedy,Elias,2,9,0,0,0,7,0,0,1.963
Summer 2020,ECE,8298,3,Doctoral Research,Nguyen,Hien V,0,0,0,0,0,4,0,0,0
Summer 2020,ECE,8598,2,Doctoral Research,Becker,Aaron T,0,0,0,0,0,2,0,0,0
Summer 2020,PSYC,6365,3,Dir Rsch in Dev Cog Beh Neuro,Kosten,Therese A,2,0,0,0,0,0,0,0,4
Summer 2020,LAW,5329,2,Judicial Externship II,Powers,William,0,0,0,0,0,1,0,0,0
Summer 2020,PHYS,8698,21,Doctoral Research,Lubchenko,Vassiliy,0,0,0,0,0,1,0,0,0
Summer 2020,BIOL,8698,58,Doctoral Research,Meisel,Richard P,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8598,6,Doctoral Research,Chen,Jiefu,0,0,0,0,0,1,0,0,0
Summer 2020,BIOE,8298,11,Doctoral Research,Shevkoplyas,Sergey,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8699,32,Doctoral Dissertation,Faghih,Rose T,2,0,0,0,0,0,0,0,4
Summer 2020,MECE,6399,6,Masters Thesis,Metcalfe,Ralph W,0,0,0,0,0,0,1,0,0
Summer 2020,BIOL,8399,56,Doctoral Dissertation,Kelleher Meisel,Erin S,0,0,0,0,0,1,0,0,0
Summer 2020,MATH,8698,16,Doctoral Research,Mang,Andreas,0,0,0,0,0,3,0,0,0
Summer 2020,CIVE,8498,15,Doctoral Research,Shaffer,Devin,0,0,0,0,0,1,0,0,0
Summer 2020,PCOL,6298,2,Special Problems,Trivedi PhD,Meghana,0,0,0,0,0,1,0,0,0
Summer 2020,PHOP,6257,7,Research Practicum B,Coulson-Thomas,Vivien J,1,0,0,0,0,0,0,0,4
Summer 2020,MIS,6398,2,Special Problems in MIS,Ma,Xiao,1,0,0,0,0,0,0,0,4
Summer 2020,CHEM,8399,5,Doctoral Dissertation,Daugulis,Olafs,1,0,0,0,0,0,0,0,4
Summer 2020,SPAN,6398,9,Special Problems,Ventura,Gabriela Baeza,1,0,0,0,0,0,0,0,4
Summer 2020,PHYS,8698,32,Doctoral Research,Timmins,Anthony Robert,0,0,0,0,0,3,0,0,0
Summer 2020,BCHS,8698,25,Doctoral Research,Yeo,Hye-Jeong,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8498,14,Doctoral Research,Fu,Xin,0,0,0,0,0,1,0,0,0
Summer 2020,BIOE,8398,2,Doctoral Research,Larin,Kirill,0,0,0,0,0,3,0,0,0
Summer 2020,GEOL,1130,1,Physical Geology Lab,Hauptvogel,Daniel William,15,2,1,0,0,5,0,0,2.733
Summer 2020,CHEE,8298,4,Doctoral Research,Bollini,Praveen P,0,0,0,0,0,6,0,0,0
Summer 2020,COMM,3360,2,Strategic Comm. Principles,Clark,Thomas R,15,6,0,0,0,3,0,1,3.25
Summer 2020,MANA,4348,1,Global Leadership,Walker,William A,14,9,0,0,0,3,0,0,3.142
Summer 2020,WGSS,2350,4,Intro To Women's Studies,Butler,Tracy A,11,8,3,0,0,3,0,4,2.872
Summer 2020,ENGL,6398,2,Rd&Research in Lang&Lit,Harris,Francine Julia,0,0,0,0,0,0,1,0,0
Summer 2020,SPAN,2302,3,Intermediate Spanish II,Estrada Medina,Francisco,9,5,0,0,0,2,0,1,2.981
Summer 2020,SCLT,3381,30,Industrial and Consumer Sales,Cassler,Daniel,27,19,0,0,0,0,0,2,3.438
Summer 2020,MATH,2131,1,Linear Alg Labs w/MATLAB,Duvall,Jason R.,30,0,0,0,0,0,0,3,3.86
Summer 2020,MATH,1330,2,Precalculus,Caglar,Atife,22,22,3,0,0,2,0,1,3.18
Summer 2020,PHAR,5297,1,Selected Topics in Pharmacy,Sansgiry,Sujit Sharad,0,0,0,0,0,4,0,0,0
Summer 2020,DIGM,2351,30,Web Design,Hargrove,Mark Stephen,4,12,0,0,0,2,0,1,2.539
Summer 2020,CHEM,1112,12,Fundamentals of Chm Lab,Al Mamun,Abdullah,9,5,3,0,0,2,0,0,2.834
Summer 2020,PHAR,5206,1,Pharmacy and Geriatrics,Ordonez,Nancy D,64,8,1,0,0,0,0,0,3.863
Summer 2020,PETR,8399,2,Doctoral Dissertation,Ehlig-Economides,Christine A.,0,0,0,0,0,1,0,0,0
Summer 2020,MECE,8398,18,Doctoral Research,Ghasemi,Hadi,0,0,0,0,0,5,0,0,0
Summer 2020,DIGM,3356,30,ePublishing,Eyth,Francis Joseph,7,1,0,0,0,0,0,0,3.669
Summer 2020,MECE,8198,2,Doctoral Research,Ryou,Jae-Hyun,0,0,0,0,0,1,0,0,0
Summer 2020,KIN,4390,2,Internship in PE,Betts,Randi Jill,1,0,0,0,0,0,0,0,4
Summer 2020,GEOL,6399,2,Masters Thesis,Wang,Guoquan,1,0,0,0,0,0,0,0,3.67
Summer 2020,COSC,8698,117,Doctoral Research,Merchant,Fatima Aziz,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,6235,1,Juvenile Representation,Fisher,Dena L,0,0,0,0,0,1,0,0,0
Summer 2020,GEOL,8698,25,Doctoral Research,Wu,Jonathan En Lin,0,0,0,0,0,3,0,0,0
Summer 2020,POLS,6398,6,Special Problems,Basinger,Scott J,1,0,0,0,0,0,0,0,4
Summer 2020,ENGL,4398,1,Independent Study,Chatterjee,Sreya,1,0,0,0,0,0,0,0,4
Summer 2020,HRMA,8399,1,Dissertation I in Hosp. Admin,Boger Jr,Carl A,0,0,0,0,0,1,0,0,0
Summer 2020,PHYS,8698,11,Doctoral Research,Das,Mini,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,8698,34,Doctoral Research,Brgoch,Jakoah,0,0,0,0,0,2,0,0,0
Summer 2020,PHOP,6157,3,Research Practicum B,Porter,Jason,1,0,0,0,0,0,0,0,4
Summer 2020,PHOP,6267,4,Research Practicum A,Rump,Rachel,1,0,0,0,0,0,0,0,4
Summer 2020,MECE,8198,8,Doctoral Research,Metcalfe,Ralph W,0,0,0,0,0,0,1,0,0
Summer 2020,PSYC,8399,1,Doctoral Dissertation,Alfano,Candice A,0,0,0,0,0,0,0,0,0
Summer 2020,MARK,8398,4,Special Problems,Ahearne,Michael,3,0,0,0,0,0,0,0,4
Summer 2020,SPAN,2302,1,Intermediate Spanish II,Abend Van Dalen,Raquel Andreina de la Trinidad,6,5,0,0,0,6,0,0,2.093
Summer 2020,CHEM,3222,2,Fund of Organic Chem. Lab II,Zaitsev,Vladimir G,5,11,0,0,0,3,0,1,2.859
Summer 2020,ECE,8398,17,Doctoral Research,Jackson,David R,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8398,19,Doctoral Research,Wolfe,John C,0,0,0,0,0,1,0,0,0
Summer 2020,CUIN,3347,3,Reading in the Content Area,Bachmann,Abbey Marie,28,5,1,0,0,1,0,0,3.639
Summer 2020,LAW,5470,1,Innocence Investigations,Dow,David R,0,0,0,0,0,8,2,1,0
Summer 2020,BIOE,8398,7,Doctoral Research,Ince,Nuri Firat,0,0,0,0,0,2,0,0,0
Summer 2020,ENGL,3328,1,"British Literature, II",Wood,Barry Albert,17,6,0,0,0,1,0,0,3.348
Summer 2020,ENGI,2304,7,Technical Communications,Ellis,Kelly Ann,27,1,0,0,0,1,0,0,3.793
Summer 2020,BIOL,1144,3,Hum Anat Physiol Lab II,Gill,Tejendra,16,6,0,0,0,1,0,0,3.334
Summer 2020,BIOL,1144,5,Hum Anat Physiol Lab II,Gill,Tejendra,13,2,1,0,0,0,0,1,3.471
Summer 2020,LAW,5228,2,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,4,0,0,0
Summer 2020,PHYS,8698,4,Doctoral Research,Bering,Edgar A,0,0,0,0,0,1,0,0,0
Summer 2020,CUIN,7305,10,"Design,Dev & Eval Presentation",Gronseth,Susie L B,23,0,0,0,0,1,0,0,3.82
Summer 2020,HIST,3312,1,American Civil War in Film,Deyle,Steven H,15,10,1,0,0,4,0,3,2.989
Summer 2020,CNST,4341,1,Project Controls,Radwan,Amr,2,27,3,0,0,8,0,0,2.326
Summer 2020,PHLS,8393,2,Doctoral Practicum in Psy,Fein,Rachel,0,0,0,0,0,10,0,2,0
Summer 2020,NUTR,2332,1,Intro To Human Nutrition,Alastuey,Lisa L,55,27,2,0,0,12,0,2,3.114
Summer 2020,MANA,   6A25,1,Ethical Leadrshp & Crit Reason,Walker,William A,20,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6398,20,Independent Studies,Tamber-Rosenau,Benjamin J,3,0,0,0,0,0,0,0,4
Summer 2020,NURS,6333,1,Population Health,Reeve,Kathleen D,4,0,0,0,0,0,0,0,4
Summer 2020,BCHS,8698,5,Doctoral Research,Willson,Richard,0,0,0,0,0,1,0,0,0
Summer 2020,CNST,3331,1,Constructn Plan and Scheduling,Weintraub,Marvin Stanley,15,21,0,0,0,6,0,1,2.929
Summer 2020,GEOL,1330,1,Physical Geology,Lytwyn,Jennifer N,61,38,8,0,0,37,0,3,2.514
Summer 2020,PHOP,6567,3,Research Practicum A,Stevenson,Scott Bailli,2,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6398,6,Independent Studies,Witt,Lawrence A,4,0,0,0,0,0,0,0,4
Summer 2020,BIOL,6698,9,Special Problems,Dryer,Stuart E,0,0,0,0,0,9,0,0,0
Summer 2020,LAW,5328,1,Judicial Externship I,Powers,William,0,0,0,0,0,10,0,0,0
Summer 2020,KIN,4691,1,Internship in Sport Admin 2,Walsh,David W,4,1,0,0,0,0,0,0,3.866
Summer 2020,COMD,7381,1,Medical SLP Seminar,Joseph,Megan E,10,0,0,0,0,0,0,0,4
Summer 2020,CHEM,6698,31,Special Problems,Comito,Robert Joseph,0,0,0,0,0,5,0,0,0
Summer 2020,MECE,8598,22,Doctoral Research,Cescon,Marzia,0,0,0,0,0,1,0,0,0
Summer 2020,CIVE,8498,3,Doctoral Research,Glennie,Craig Len,0,0,0,0,0,5,0,0,0
Summer 2020,ECE,8598,14,Doctoral Research,Han,Zhu,0,0,0,0,0,3,0,0,0
Summer 2020,CHEM,6698,5,Special Problems,Daugulis,Olafs,0,0,0,0,0,2,0,0,0
Summer 2020,ECE,8399,31,Doctoral Dissertation,Faghih,Rose T,1,0,0,0,0,0,0,0,4
Summer 2020,MECE,8598,13,Doctoral Research,Song,Gangbing,0,0,0,0,0,1,0,0,0
Summer 2020,BCHS,6698,23,Special Problems,Schwartz,Robert J,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,3441,1,Digital Logic Design,Phillips,Desiree Lyn,21,11,2,0,0,7,0,1,2.943
Summer 2020,PHYS,1102,3,General Physics Laboratory II,Maric,Sladjana,8,11,1,0,0,7,0,1,2.396
Summer 2020,ECE,8398,24,Doctoral Research,Shan,Xiaonan,0,0,0,0,0,4,0,0,0
Summer 2020,MATH,1431,1,Calculus I,Perepelitsa,Irina,14,35,8,0,0,48,0,5,1.349
Summer 2020,PCEU,8698,2,Doctoral Research,Guo,Bin,0,0,0,0,0,2,0,0,0
Summer 2020,MATH,8698,22,Doctoral Research,Heier,Gordon,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,6347,1,Secured Financing,Dole,Richard F,0,0,0,0,0,29,0,0,0
Summer 2020,BIOE,8699,3,Doctoral Dissertation,Abidian,Mohammad Reza,0,0,0,0,0,0,1,0,0
Summer 2020,CHEE,8298,2,Doctoral Research,Rimer,Jeffrey,0,0,0,0,0,9,0,0,0
Summer 2020,ECE,8298,2,Doctoral Research,Shan,Xiaonan,0,0,0,0,0,4,0,0,0
Summer 2020,SCLT,3376,30,Global Trade Intermediaries,Hollis,Thomas Edward,36,2,0,0,0,1,0,1,3.75
Summer 2020,MANA,4330,2,Intro To Human Resource Mgmt,Sebastijanovic,Marina,16,17,3,0,0,9,0,1,2.645
Summer 2020,SOCW,7347,2,SW Practice & Interv in School,Leger,Jan Ellen,18,1,0,0,0,0,0,1,3.878
Summer 2020,MECE,3338,1,Dynamic & Control of Mech Syst,Hammami,Farah,25,2,1,0,0,7,0,0,2.874
Summer 2020,CIVE,5397,2,Selected Topics,Vipulanandan,Cumaraswamy,1,0,0,0,0,0,0,0,4
Summer 2020,MIS,3370,1,Info Systems Development Tools,Knighton,William B,13,8,1,0,0,32,0,5,1.368
Summer 2020,PSYC,3350,2,Intro to Cognitive Psychology,Anderson,Jill Annette,10,11,0,0,0,1,0,0,3.273
Summer 2020,MECE,8398,20,Doctoral Research,Song,Gangbing,0,0,0,0,0,3,0,0,0
Summer 2020,HRD,4396,1,Internship in HRD,Owens-Shepard,Toya,24,4,0,0,0,2,0,3,3.6
Summer 2020,MECE,8298,19,Doctoral Research,Yu,Cunjiang,0,0,0,0,0,3,0,0,0
Summer 2020,DIGM,3353,1,Visual Communications Tech,Bravo,Gina C,59,1,0,0,0,1,0,0,3.913
Summer 2020,PHAR,5644,1,Amb C-Medication Therapy Mgmt,Tolleson,Shane Russell,16,0,0,0,0,0,0,0,4
Summer 2020,MUSI,2302,2,Listening to Jazz,Marmolejo,Noe J,44,4,0,0,0,1,0,7,3.76
Summer 2020,MUED,2342,1,Music for Children,Langley,Anna C,17,4,0,0,0,0,0,0,3.731
Summer 2020,HRMA,2343,1,Hospitality Cost Controls,Morosan,Cristian,34,10,1,0,0,3,0,0,3.334
Summer 2020,SCLT,4380,30,Quality Systems,Butler Jr,Bobby Dwight,37,6,0,0,0,0,0,0,3.713
Summer 2020,CHEM,1112,17,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,5,1,0,0,2,0,0,2.921
Summer 2020,NUTR,4312,1,Nutrition Assessmnt & Planning,Ferrell,Carla Denise,8,14,5,0,0,24,0,1,1.482
Summer 2020,MECE,3363,1,Intro To Fluid Mechanics,Love,Holley Carole,11,12,2,0,0,21,0,0,1.776
Summer 2020,ENGL,3330,1,Beg Creative Writing-Fiction,Kennedy,Daniel Peter,17,5,0,0,0,0,0,0,3.523
Summer 2020,PEP,7397,2,Adv Selected Topic Human Perf,O'Connor,Daniel Patrick,17,0,0,0,0,0,0,0,4
Summer 2020,CHEM,8699,23,Doctoral Dissertation,Yang,Ding-Shyue,0,0,0,0,0,0,0,0,0
Summer 2020,THEA,6184,1,Applying Methods in Dir/Styles,Cook,Rena R,11,1,0,0,0,0,0,0,3.779
