TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Spring 2022,CHEM,2123,11,14164,Organic Chemistry Lab I,Bean,Mary B,4,8,6,2,1,0,0,0,3,2.587
Spring 2022,ACCT,3366,6,25814,Financial Reporting Frameworks,Goble,Samuel,27,22,4,1,4,0,0,0,3,3.155
Spring 2022,CUIN,7390,5,24842,Instructional Design,McNeil,Sara G,18,0,0,0,1,0,0,0,1,3.789
Spring 2022,LAW,5209,1,24851,Legal Spanish-Spanish Speakers,Romero Jr,Reynaldo,4,4,0,0,0,1,0,0,2,3.001
Spring 2022,HDCS,3376,3,26295,Resources in Technology Entrep,Palmer,Kristin B,12,11,7,10,5,0,0,0,9,2.238
Spring 2022,COMM,4397,2,25527,Selected Topics Communication,Trupiano,Jerome,15,5,0,0,0,0,0,0,0,3.75
Spring 2022,HRMA,2356,2,19995,Comm Strategies for Hospitalty,Barth,Stephen C,23,13,4,1,8,0,0,0,3,2.85
Spring 2022,SEDE,4311,1,19865,Teaching Social Studie Sec Sch,Manchac,Samantha Lynn,10,3,5,0,1,0,0,0,2,3.071
Spring 2022,HRMA,3352,1,14690,Human Resource Management,Gip,Huy,19,5,6,3,0,0,0,0,1,3.232
Spring 2022,HIST,4395,1,24916,Sel Tops-European Hist,Zaretsky,Robert D,5,2,0,0,0,0,0,0,0,3.714
Spring 2022,CHEM,1112,17,14145,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,10,2,0,1,0,0,0,2,2.999
Spring 2022,HDCS,4393,1,17460,Internship in RCS,Ezell,Shirley D,18,6,5,5,0,0,0,0,0,3.049
Spring 2022,CHEM,1112,12,14140,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,3,5,1,1,0,0,0,2,2.771
Spring 2022,GEOL,1147,2,19143,Introductory Meteorology Lab,Jiang,Xun,6,5,1,0,1,0,0,0,1,3.002
Spring 2022,PETR,3318,1,16569,Drilling Engineering I,Hale,Arthur Herman,6,5,2,0,0,0,0,0,0,3.13
Spring 2022,SGNL,1301,4,23879,Elementary Sign Language I,Brittain,Robyn Michelle,3,5,6,1,2,0,0,0,2,2.314
Spring 2022,ECE,8398,7,15784,Doctoral Research,Chen,Ji,0,0,0,0,0,5,0,0,0,0
Spring 2022,INDE,8298,6,14717,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,3,0,0,0,0
Spring 2022,SUBS,6380,2,26415,Subsea Systems,Skeels,Harold Brian,1,1,1,0,0,0,0,0,0,2.89
Spring 2022,COMM,4384,1,18477,Strategic Comm Applications,Vardeman,Jennifer E,30,0,0,0,0,0,0,0,0,3.967
Spring 2022,BIOE,6397,1,25442,Selected Topics,Romero Ortega,Mario Ignacio,2,2,0,0,0,0,0,0,0,3.5
Spring 2022,CHEM,1112,30,16457,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,9,2,2,0,0,0,0,3,2.96
Spring 2022,PEP,8334,1,19908,Applied Regression Mthds-HLT,Arellano,Christopher,0,2,0,0,0,0,0,0,0,3
Spring 2022,HIST,3370,1,25924,20Th Cen Revlutn Latin America,Cedillo,Adela Cedillo,7,3,2,2,2,0,0,0,1,2.605
Spring 2022,ARTS,2348,1,23852,Digital Tools,Porter,Weston,13,0,0,0,0,0,0,0,1,3.898
Spring 2022,FORE,6396,1,20550,Internship,Hines,Andrew Lewis,2,0,0,0,0,0,0,0,0,4
Spring 2022,DANC,1301,1,23719,Dance Improvisation,Valls,Rebecca B,8,0,0,0,1,0,0,0,0,3.519
Spring 2022,ARTS,2356,3,23849,Fundamentals of Photo/DM,Ranjbarcheshmehsorkhi,Mandana,7,5,1,0,1,0,0,0,2,3.214
Spring 2022,COSC,8998,129,20249,Doctoral Research,Verma,Rakesh M,0,0,0,0,0,2,0,0,0,0
Spring 2022,CNST,6396,3,19957,Master's Project,Din,Zia Ud,1,0,0,0,0,0,0,0,0,3.67
Spring 2022,HON,2341,32,25315,Classics of Modernity,Rainbow,David,5,3,1,0,1,0,0,0,0,3.034
Spring 2022,MUSA,6320,1,26376,Applied Violin,Yon,Kirsten A,5,0,0,0,0,0,0,0,0,4
Spring 2022,ENGL,2361,3,25207,Western World Lit II--Honors,Charara,Hayan S,1,2,0,0,0,0,0,0,0,3.443
Spring 2022,SPEC,6367,1,23426,Special Education for Leaders,McCormick,Marina,5,3,1,1,0,0,0,0,0,3.167
Spring 2022,COSC,8399,114,20265,Doctoral Dissertation,Kakadiaris,Ioannis A.,1,0,0,0,0,0,0,0,0,4
Spring 2022,BCHS,6231,1,14030,Grad Biochem Lab Rotation II,Widger,William R,5,0,0,0,0,0,0,0,0,4
Spring 2022,LAW,5300,1,19337,Criminal Defense Clinic,Locascio,Erik Matthew,0,3,0,0,0,0,0,0,0,3.33
Spring 2022,FINA,   6A31,2,21994,Analyzing Financial Statements,Woods,James D,6,3,1,0,0,0,0,0,0,3.434
Spring 2022,MATH,8398,2,14912,Doctoral Research,Azencott,Robert Guy,0,0,0,0,0,3,0,0,0,0
Spring 2022,ARTS,3365,1,23774,Jr Sculpture Major,Kittelson,Paul A,3,1,0,0,0,0,0,0,0,3.833
Spring 2022,MUSA,1320,1,18043,Applied Violin,Torgul,Ertan,1,0,0,0,0,0,0,0,0,3.67
Spring 2022,COSC,8998,117,20237,Doctoral Research,Merchant,Fatima Aziz,0,0,0,0,0,3,0,0,0,0
Spring 2022,GEOL,8698,19,22789,Doctoral Research,Rappenglueck,Bernhard,0,0,0,0,0,1,0,0,0,0
Spring 2022,MIS,7376,1,17530,Systems Analysis and Design,Johnson,Glynn L,19,4,0,0,0,0,0,0,0,3.769
Spring 2022,ENTR,3312,7,20150,Corporate Entrepreneurship,Lish,Alan D,35,52,11,0,1,0,0,0,0,3.185
Spring 2022,HRMA,4352,2,24751,Hosp Organizational Behavior,Jarvis,Nathan Alexander,28,12,3,4,2,0,0,0,2,3.198
Spring 2022,HDFS,2314,6,17429,Human Dev and Interventions,Dunsmore,Julie C,19,9,6,0,9,0,0,0,7,2.667
Spring 2022,MANA,7354,1,21933,Cultrl Issues in Global Mgt,Sebastijanovic,Marina,14,3,0,0,0,0,0,0,0,3.785
Spring 2022,BIOL,3306,1,14072,Evolutionary Biology,Frankino,William A,48,52,69,17,4,0,0,0,4,2.651
Spring 2022,MUSA,6312,1,26377,Applied Organ,Robinson,Daryl Allen,1,0,0,0,0,0,0,0,0,4
Spring 2022,COSC,3337,1,25879,Data Science I,Rizk,Nouhad J,47,36,16,2,3,0,0,0,6,3.157
Spring 2022,HDFS,3317,1,16204,Prenatal and Infant Developmt,Wang,Jennifer L,24,15,1,3,1,0,0,0,1,3.221
Spring 2022,KIN,3305,6,18693,Sport Sociology,Graham,Marilynn Hadassah,35,12,0,2,1,0,0,0,0,3.56
Spring 2022,PSYC,3301,7,18556,Intro Psych Stats,Pierce,Jace D,27,24,13,4,5,0,0,0,5,2.841
Spring 2022,BIOL,2120,2,19171,Microbiology for Non-Science,Knapp,Richard D,9,8,3,0,0,0,0,0,1,3.218
Spring 2022,ELCS,6370,2,19277,Research for Educatnal Leaders,Rangel,Virginia,12,1,0,0,1,0,0,0,0,3.596
Spring 2022,BIOL,6350,1,19959,Biomedical Sciences Practicum,Scott,Sean-Patrick,27,0,0,0,0,0,0,0,0,3.963
Spring 2022,GEOL,1303,1,19144,Physical Geology,Murphy,Michael,38,47,29,24,17,0,0,1,8,2.368
Spring 2022,PHAR,5327,1,20012,Integrated Endocrine Module,Asias-Dinh,Bernadette De Leon,32,61,18,0,0,0,0,0,0,3.126
Spring 2022,KIN,3305,3,21106,Sport Sociology,Graham,Marilynn Hadassah,37,9,1,1,0,0,0,0,0,3.667
Spring 2022,MARK,3339,6,18389,Marketing Strategy & Planning,Muschalik,Monica Harper,21,5,2,0,0,0,0,0,1,3.596
Spring 2022,GOVT,2306,17,25606,US and Texas Const/Politics,Sisman,Ozlem,80,96,35,11,17,0,0,0,8,2.832
Spring 2022,HRMA,4353,1,14694,Leadership in Hospitality Ind,Guchait,Priyanko,18,14,6,4,3,0,0,0,1,2.86
Spring 2022,ELET,2305,1,14492,Semicond Devices & Circuits,Talusani,Pratap Reddy,16,18,8,0,0,0,0,0,0,3.214
Spring 2022,NURS,4213,1,20148,Mental Health Clinical,Moreland,Earline Gale,23,0,1,0,0,0,0,0,0,3.958
Spring 2022,MUSI,1116,1,18127,Aural Skills I,Furney,David Anthony,14,8,3,0,2,0,0,0,1,3.149
Spring 2022,SPAN,3343,1,19172,Span for the Health Profession,Zubiate,Maria Laura,13,3,0,1,0,0,0,0,0,3.608
Spring 2022,KIN,3350,4,21113,Psych Aspects Sport Exercise,Gray,Jon Phillip,32,11,3,1,2,0,0,0,1,3.381
Spring 2022,COMM,1303,2,20392,Writing for Communicators,Lyn,Robyn,61,19,3,1,6,0,0,0,5,3.393
Spring 2022,PHYS,1102,19,19621,College Physics II (lab),Wood,Lowell T,0,17,3,0,0,0,0,0,2,2.751
Spring 2022,BIOL,1107,38,16467,Biology for Science Majors II,Medrano,Ana I,19,2,0,0,1,0,0,0,2,3.697
Spring 2022,MANA,7380,1,25002,People Analytics,Abbott,Jeanna L,19,0,0,0,0,0,0,0,0,3.913
Spring 2022,MTLS,6320,1,16965,Nanomaterials Engineering,Bao,Jiming,3,1,0,0,0,0,0,0,0,3.75
Spring 2022,ENGL,3358,1,25416,Hong Kong Cinema,Wong,Karen Y,8,8,9,0,2,0,0,0,0,2.79
Spring 2022,CIVE,6350,1,25845,Advanced Mechs of Matls,Nakshatrala,Kalyana,4,25,0,0,0,0,0,0,2,3.172
Spring 2022,HRMA,3440,2,20676,Hotel Operations,Cheatham,Cathy A,9,4,1,0,1,0,0,0,0,3.443
Spring 2022,PETR,7397,2,26443,Selected Topics,Farouq-Ali,Syed,4,1,0,0,0,0,0,0,0,3.734
Spring 2022,ARTS,1311,3,23834,Fundamentals of Graphic Design,Kim,Yoonkyung,2,14,5,0,1,0,0,0,2,2.682
Spring 2022,MATH,2312,5,19136,Precalculus,Perepelitsa,Irina,20,7,7,2,9,0,0,0,9,2.541
Spring 2022,HIST,3325,1,25917,Mex Amer Civil Right in 20th C,San Miguel Jr,Guadalupe,15,6,7,1,4,0,0,0,0,2.768
Spring 2022,SOCW,3330,1,15313,Nonprofit Financial Management,Crespo,Deysi M,6,0,1,0,0,0,0,0,1,3.714
Spring 2022,THEA,7314,1,18010,Graduate Movement IV,Noble,Adam S,7,0,0,0,0,0,0,0,0,4
Spring 2022,POLS,8699,4,27374,Doctoral Dissertation,Clark,Jennifer H,0,0,0,0,0,1,0,0,0,0
Spring 2022,ELCS,8695,7,24392,Doctoral Thesis,Peters-Hawkins,April,0,0,0,0,0,1,0,0,0,0
Spring 2022,DRAM,1352,1,23731,Acting II,Ferrarone,Jessica,12,0,0,0,0,0,0,0,0,3.945
Spring 2022,HDCS,4300,1,14627,Research Concepts in Hdcs,Gatterson,Beverly,8,2,2,0,1,0,0,0,2,3.078
Spring 2022,LAW,6392,1,19122,Privacy and Data Protection,Todd,Melvin Alfred,2,7,0,0,0,4,0,0,0,2.332
Spring 2022,CHIN,3304,1,23907,Business Chinese,Wang,Wei,3,0,2,2,0,0,0,0,0,2.524
Spring 2022,PUBL,6350,1,16651,Public Management,Thurmond,James H,5,4,0,0,0,0,0,0,1,3.629
Spring 2022,ENGL,4385,1,26133,Fiction Forms,Hicks,Micah Dean,13,1,0,0,0,0,0,0,0,3.905
Spring 2022,GEOL,8998,25,27314,Doctoral Research,Colli,Lorenzo,0,0,0,0,0,1,0,0,0,0
Spring 2022,SOCW,8425,1,17466,Statistics & Data Analysis II,Torres,Isabel,5,0,0,0,0,0,0,0,0,4
Spring 2022,CHEM,6399,3,14198,Masters Thesis,Lee,T Randall,1,0,0,0,0,0,0,0,0,4
Spring 2022,MUSA,2332,1,20574,Applied Oboe,Dinitz,Adam L,1,0,0,0,0,0,0,0,0,4
Spring 2022,COMD,8392,1,26162,COMD Advanced Research Methods,Castilla-Earls,Anny,2,0,0,0,0,0,0,0,1,4
Spring 2022,PHOP,7243,2,21058,Optics and the Eye,Porter,Jason,7,0,0,0,0,0,0,0,0,4
Spring 2022,ELED,6305,1,19446,Tchng Language Arts,Tyson,Eleanore S,1,0,0,0,0,0,0,0,0,4
Spring 2022,BIOE,8298,7,27064,Doctoral Research,Contreras-Vidal,Jose Luis,0,0,0,0,0,1,0,0,0,0
Spring 2022,CHEE,4398,2,27688,Independent Study,Grabow,Lars C,1,0,0,0,0,0,0,0,0,4
Spring 2022,DANC,4302,1,23724,Advanced Technique and Theory,Jackson,Tracie,11,0,0,0,0,0,0,0,0,4
Spring 2022,ASLI,4368,1,16603,ASL and English Linguistics,Gietz,Merrilee Ruth,4,3,0,0,0,0,0,0,1,3.571
Spring 2022,PSYC,4397,1,25791,Selected Topics in Psychology,Grigorenko,Elena L,1,3,1,1,0,0,0,0,0,2.667
Spring 2022,PSYC,6398,21,27756,Independent Studies,Woods,Steven Paul,1,0,0,0,0,0,0,0,0,4
Spring 2022,MIS,8999,4,27805,Doctoral Dissertation in MIS,Aron,Ravi,0,0,0,0,0,0,0,1,0,0
Spring 2022,IART,3395,5,26335,Sel Topics in Interdis Arts,Doraiswamy,Ganavya Iyer,2,0,0,0,0,0,0,0,0,4
Spring 2022,OPTO,5298,3,27038,Spec Prob Phys Optics,Dempsey,Robert L.,0,0,0,0,0,3,0,0,0,0
Spring 2022,ACCT,5330,2,19524,Advanced Accounting,Ramaswamy,Vinita,0,1,2,0,0,0,0,0,0,2.443
Spring 2022,OPTO,5198,5,27375,Spec Prob Phys Optics,Dempsey,Robert L.,0,0,0,0,0,1,0,0,0,0
Spring 2022,HIST,8999,4,14650,Doctoral Dissertation,Howard,Philip,0,0,0,0,0,1,0,0,0,0
Spring 2022,CIVE,8399,9,14307,Doctoral Dissertation,Glennie,Craig Len,2,0,0,0,0,1,0,0,0,2.667
Spring 2022,MUSA,1348,1,18056,Applied Euphonium,FREEMAN,Phillip I,1,0,0,0,0,0,0,0,0,4
Spring 2022,PEP,8399,1,27444,Doctoral Dissertation,Parikh,Pranav J,1,0,0,0,0,0,0,0,0,4
Spring 2022,PHLS,8398,2,26784,Special Problems,Smith,Bradley,0,0,0,0,0,0,0,0,0,0
Spring 2022,MUSI,1102,4,21677,Wind Ensemble,Bertman,David Garry,1,0,0,0,0,0,0,0,0,4
Spring 2022,HIST,6651,1,20488,Public History Internship,Perales,Monica,1,0,0,0,0,0,0,0,0,4
Spring 2022,ANTH,3399,2,13920,Senior Honors Thesis,Rasmussen,Susan J,0,0,0,0,0,0,0,0,0,0
Spring 2022,MUSI,2302,1,18150,Listening to Jazz,Kubos,Cameron Kade,83,0,0,0,0,0,0,0,0,4
Spring 2022,HDCS,1300,4,17101,Human Ecosystems & Tech Change,Whittington,Alexandra L,11,17,5,4,9,0,0,0,4,2.305
Spring 2022,PHIL,3371,1,13802,"Depictn,Narratn & Critcl Thry",Mag Uidhir,Christopher Domh,14,7,2,0,1,0,0,0,3,3.32
Spring 2022,POLC,6320,1,19725,Pol Analysis II: Pol Analysis,Vallejo,Agustin,19,3,0,0,0,0,0,0,0,3.834
Spring 2022,LAW,5333,1,24849,Health Transactions,Shea,Warren Christopher,2,8,0,0,0,1,0,0,0,3.029
Spring 2022,MUSI,6351,1,18220,Applied Music Pedagogy,Sonnenberg,Melanie,10,0,0,0,1,0,0,0,0,3.636
Spring 2022,MATH,2413,1,18566,Calculus I,Constante,Beatrice,54,46,69,32,51,0,0,0,42,2.034
Spring 2022,CHEM,1311,2,14152,Fundamentals of Chemistry,Bittner,Eric R,14,40,42,48,90,0,0,0,63,1.295
Spring 2022,PSYC,4311,1,20899,Close Relationships,Derrick,Jaye L,28,16,4,0,1,0,0,0,1,3.314
Spring 2022,STAT,3331,1,15569,Statistical Anal Bus Appl I,Wiley,Briceon C,91,95,41,16,4,0,0,0,23,2.971
Spring 2022,TEPM,6303,1,20075,Risk Assessment in Project Mgm,Carden,Lila L,20,3,0,0,1,0,0,0,1,3.653
Spring 2022,CIS,4338,4,21359,Database Admin & Implementatn,Miertschin,Susan L,10,19,9,0,7,0,0,0,5,2.548
Spring 2022,PHYS,1101,3,15390,College Physics I (lab),Wood,Lowell T,3,16,3,0,0,0,0,0,1,2.85
Spring 2022,BTEC,3301,30,16032,Genomics/Proteomics & Bioinfo.,Flavier,Albert B,9,11,15,6,2,0,0,0,3,2.396
Spring 2022,HRMA,3197,1,24754,Selected Topics in Hospitality,Johnson,Tucker A,18,4,1,1,0,0,0,0,0,3.625
Spring 2022,ENTR,3310,5,18667,Entrepreneurship,Ortega,Carlos Alberto,146,22,13,4,5,0,0,0,7,3.523
Spring 2022,PHLS,8393,3,18676,Doctoral Practicum in Psy,de Dios,Marcel A,0,0,0,0,0,9,0,0,0,0
Spring 2022,CHEM,1112,2,14131,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,12,0,2,1,0,0,0,0,2.723
Spring 2022,SOCW,7388,1,15318,Field Practicum III Macro,Parker,Jamie Lynne,0,0,0,0,0,8,0,0,0,0
Spring 2022,MECE,3336,2,17145,Mechanics II,Wang,Jiawen,16,25,23,7,9,0,0,0,8,2.264
Spring 2022,CNST,2345,1,16236,Contract Doc Capital Projects,Beadle,Dwight D,22,10,5,0,1,0,0,0,0,3.368
Spring 2022,FINA,4353,2,21065,Practicum Pers Finan Planning,Lopez,John C,5,13,4,0,0,0,0,0,1,3.15
Spring 2022,HON,2101,1,14662,The Human Situation:Modernity,Bland,Laura Elizabeth,133,75,4,2,2,0,0,0,10,3.545
Spring 2022,CHEE,4322,2,18692,Chemical Engineering Design II,Fleischer,Miguel T,15,15,2,0,0,0,0,0,0,3.386
Spring 2022,BIOL,2102,17,17067,Anatomy & Physiology II (lab),Gill,Tejendra,10,11,1,0,0,0,0,0,2,3.379
Spring 2022,SOCW,7371,1,24871,Trauma & SW,Taylor,Patricia G,28,0,0,0,0,0,0,0,0,4
Spring 2022,OPTO,5112,3,15002,Optics Lab II,Cheng,Han,21,3,0,0,0,0,0,0,0,3.875
Spring 2022,CHEM,1111,22,16899,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,13,2,0,0,0,0,0,1,3.088
Spring 2022,LAW,5120,1,26219,Texas Legal Research,Badeaux,Katherine Stein,6,10,0,0,0,0,0,0,1,3.396
Spring 2022,PHYS,1101,13,16264,College Physics I (lab),Maric,Sladjana,3,16,3,0,0,0,0,0,0,2.865
Spring 2022,HRMA,2350,2,15563,Mgmt Principles in Hospitality,Boger Jr,Carl A,31,14,7,0,2,0,0,0,1,3.272
Spring 2022,LAW,5322,2,14779,Pretrial Litigation,Rushing,Janet Larene,2,11,0,0,0,3,0,0,0,2.728
Spring 2022,LAW,5365,1,24845,Bankrptcy&Creditrs Rgts,Dole,Richard F,2,3,0,0,0,7,0,0,0,1.334
Spring 2022,PHYS,2325,7,16625,University Physics I (lecture),Forrest,Rebecca L,9,11,12,0,1,0,0,0,2,2.838
Spring 2022,ENGL,2305,7,22036,Intro To Fiction,Ray-Crowell,Brittny D,22,0,0,0,0,0,0,0,1,3.835
Spring 2022,GEOL,1103,8,16173,Physical Geology Lab,Hauptvogel,Daniel William,7,2,1,0,1,0,0,0,1,3.273
Spring 2022,ELET,4126,1,19858,Power Converter Circuits Lab,Shireen,Wajiha,9,2,0,0,0,0,0,0,0,3.878
Spring 2022,ENGL,1302,70,25987,First Year Writing II,Rajkumar,Nidhi,12,3,0,2,2,0,0,0,5,2.966
Spring 2022,ECE,8598,16,15851,Doctoral Research,Li,Xingpeng,0,0,0,0,0,3,0,0,0,0
Spring 2022,ARTH,3394,3,25765,Sel Tops in Art History,Sicinski,Michael J,13,0,1,1,1,0,0,0,3,3.438
Spring 2022,PSYC,3341,5,17725,Physiological Psychology,Bodet III,Jean Philippe,14,9,7,5,4,0,0,0,0,2.683
Spring 2022,ARCH,3397,1,25183,Selected Topics,Ramaswamy,Deepa,6,9,0,0,1,0,0,0,1,3.229
Spring 2022,HON,3397,2,25357,Honors Selected Topics,Haala,Cory,14,3,1,0,0,0,0,0,0,3.649
Spring 2022,ENGL,7322,1,18743,Advncd Poetry Workshop,Belieu,Erin Colleen,7,0,0,0,0,0,0,0,0,4
Spring 2022,MECE,6322,1,25623,Polymer Viscoelstcty & Failure,Wang,Su Su,2,3,0,0,0,0,0,0,0,3.268
Spring 2022,CHEE,8298,15,17295,Doctoral Research,Robertson,Megan L,0,0,0,0,0,1,0,0,0,0
Spring 2022,COMM,6395,2,27185,Comprehensive Examination,Olson,Beth M,0,0,0,0,0,3,0,0,0,0
Spring 2022,IART,3395,2,26142,Sel Topics in Interdis Arts,Meza,Abinadi,2,0,0,0,0,0,0,0,0,4
Spring 2022,CHEE,8298,9,15598,Doctoral Research,Karim,Alamgir,0,0,0,0,0,7,0,0,0,0
Spring 2022,CHEE,8598,13,15654,Doctoral Research,Palmer,Jeremy,0,0,0,0,0,1,0,0,0,0
Spring 2022,HON,2341,25,25308,Classics of Modernity,Cremins,Robert Paul,7,6,0,0,0,0,0,0,0,3.615
Spring 2022,CHEE,6360,1,26360,Biomolecular Engr Fundamentals,Varadarajan,Navin,7,9,0,0,0,0,0,0,0,3.334
Spring 2022,PHYS,8399,31,15249,Doctoral Dissertation,Su,Wu-Pei,0,1,0,0,0,0,0,0,0,3.33
Spring 2022,PETR,7399,2,17612,Masters Thesis,Hathon,Lori A,0,0,0,0,0,3,0,0,0,0
Spring 2022,GEOL,8998,24,27137,Doctoral Research,Zhou,Hua-Wei,0,0,0,0,0,1,0,0,0,0
Spring 2022,GEOL,6384,1,17368,Petroleum Prospecting Workshop,Mann,Paul,7,0,0,0,0,0,0,0,0,4
Spring 2022,PSYC,6398,18,27380,Independent Studies,Gallagher,Matthew Ward,2,0,0,0,0,0,0,0,0,4
Spring 2022,BCHS,6298,2,27101,Special Problems,Bawa-Khalfe,Tasneem,0,0,0,0,0,2,0,0,0,0
Spring 2022,ANTH,6392,1,13939,Research Practicum I,Brown,Kenneth L,1,0,0,0,0,0,0,0,0,4
Spring 2022,MECE,8398,41,22593,Doctoral Research,Ryou,Jae-Hyun,0,0,0,0,0,1,0,0,0,0
Spring 2022,COMM,3399,1,27140,Senior Honors Thesis,Camaj,Lindita,0,0,0,0,0,0,0,0,0,0
Spring 2022,HRD,6396,1,14677,Internship in Human Res. Dev.,Waight,Consuelo L,1,0,0,0,0,0,0,0,0,4
Spring 2022,MUSA,6450,1,27105,Applied Percussion,Wilkins,Blake M,1,0,0,0,0,0,0,0,0,4
Spring 2022,PCOL,6498,8,19575,Special Problems,Cuny,Gregory D,0,0,0,0,0,1,0,0,0,0
Spring 2022,HON,4399,1,14676,Senior Honors Thesis,Tuthill,Zelma,1,0,0,0,0,0,0,0,0,4
Spring 2022,BCHS,6498,1,16041,Special Problems,Lekven,Arne,0,0,0,0,0,1,0,0,0,0
Spring 2022,ECE,8598,19,15854,Doctoral Research,Nguyen,Hien V,0,0,0,0,0,1,0,0,0,0
Spring 2022,PSYC,8399,34,22887,Doctoral Dissertation,Venta,Amanda Cristina,1,0,0,0,0,0,0,0,0,4
Spring 2022,MUSA,6410,1,18030,Applied Piano,Hester,Timothy E,1,0,0,0,0,0,0,0,0,4
Spring 2022,HIST,1378,22,18966,The U S Since 1877,Buzzanco,Robert,157,69,16,4,11,0,0,0,13,3.271
Spring 2022,NUTR,3334,1,14998,Advanced Nutrition,Svendsen-Sanchez,Ann Carol,69,76,23,8,15,0,0,0,8,2.839
Spring 2022,PHIL,1361,3,13795,Philosophy and the Arts,Mag Uidhir,Christopher Domh,64,79,39,16,23,0,0,0,24,2.626
Spring 2022,EDUC,3101,1,19416,Practicum for Preservice Tchrs,Thompson,Amber M,152,8,2,0,1,0,0,0,0,3.884
Spring 2022,LAW,6203,1,25615,Bankruptcy Tax,Wells,Douglas,5,5,0,0,0,1,0,0,0,3.182
Spring 2022,ENGL,8399,16,26574,Doctoral Dissertation,Aboul-Ela,Hosam,0,0,0,0,0,1,0,0,0,0
Spring 2022,HIST,1378,6,14640,The U S Since 1877,Contreras,Ramiro,24,5,5,2,11,0,0,0,3,2.631
Spring 2022,PSYC,3310,3,18557,Indstrl-Orgnztnl Psy,Witt,Lawrence A,12,9,0,0,3,0,0,0,1,3.139
Spring 2022,PHAR,4251,1,18846,Pharmacy Skills Program II,Wollen,Joshua T,93,24,4,1,0,0,0,0,1,3.713
Spring 2022,LAW,6321,5,18015,Professional Responsibility,Schwartz,Richard Austin,11,12,5,0,0,0,0,0,1,3.191
Spring 2022,SOCW,7384,1,15316,Field Practicum III - Clinical,Gonzales,Shelley A,0,0,0,0,0,19,0,0,0,0
Spring 2022,NUTR,4348,1,15577,Intro to NUTR Counseling,Honig,Caryn A,6,6,0,0,0,0,0,0,0,3.335
Spring 2022,WGSS,6301,1,17504,Feminist Theory & Methodology,Quinn,Rachel Afi,10,0,0,0,0,0,0,0,0,3.868
Spring 2022,PHAR,5327,1,20012,Integrated Endocrine Module,Marwaha,Aditi,32,61,18,0,0,0,0,0,0,3.126
Spring 2022,HRMA,1337,1,14679,Intro To Hospitality Industry,Doudna,Simone P,29,16,4,3,4,0,0,0,1,3.107
Spring 2022,LAW,5297,5,24790,Selected Topics,Lumpkin,Layla Dotson,4,6,0,0,0,0,0,0,0,3.4
Spring 2022,MUED,2342,4,20068,Music for Children,McGinnis,Emily Jane,12,4,1,0,1,0,0,0,0,3.444
Spring 2022,ENTR,3312,4,15417,Corporate Entrepreneurship,Lish,Alan D,38,50,8,1,2,0,0,0,1,3.236
Spring 2022,HIST,1378,13,21522,The U S Since 1877,Benjamins,Ira Lee,29,12,7,1,0,0,0,0,1,3.361
Spring 2022,PHYS,2126,3,17199,University Physics Lab II,Wood,Lowell T,3,11,9,0,0,0,0,0,0,2.71
Spring 2022,HRMA,4350,2,24750,Strategy&Innovation Hosp Ind,Johnson,Tucker A,37,6,6,2,0,0,0,0,0,3.529
Spring 2022,ARTH,2388,1,25735,"African, Oceania, Americas Art",Koontz,Rex A,28,10,6,0,2,0,0,0,3,3.276
Spring 2022,IDNS,3132,7,21336,Organic Chem II SEP Workshop,Pattison,Donna,21,3,5,1,0,0,0,0,1,3.39
Spring 2022,COMM,3301,1,21141,Doctor-Patient Interaction,Yamasaki,Jill S,38,9,1,0,2,0,0,0,0,3.587
Spring 2022,WCL,3366,2,19720,Latin American and Latino Film,Centeno,Daniel,9,12,0,0,0,0,0,0,4,3.24
Spring 2022,GEOL,1103,7,15514,Physical Geology Lab,Sisson,Virginia B,10,4,2,1,0,0,0,0,2,3.295
Spring 2022,ENTR,3342,1,21351,Women in Entrepreneurship,McCormick,Kelly,15,8,1,0,0,0,0,0,1,3.528
Spring 2022,BIOL,2102,15,16136,Anatomy & Physiology II (lab),Gill,Tejendra,6,8,4,2,1,0,0,0,2,2.778
Spring 2022,CNST,4331,1,16396,Construction Management II,Sulehri,Hassan,29,0,0,0,0,0,0,0,0,3.977
Spring 2022,MSCI,1126,1,14985,Phys Readiness Training,Ta,Hung,6,0,0,0,0,0,0,0,0,4
Spring 2022,ENGL,1301,5,14520,First Year Writing I,Braniger,Leslie,1,5,8,0,3,0,0,0,6,1.962
Spring 2022,LAW,5247,1,14773,Houston Journal of Int'l Law,Berman,Emily,0,0,0,0,0,7,0,0,0,0
Spring 2022,DRAM,1310,4,23729,Introduction to Theatre,Verheyen PhD,Claremarie H,7,10,0,2,8,0,0,0,5,2.222
Spring 2022,ELET,4345,1,17941,App of Fuel Cell Technology,Bose,Anima B,0,2,2,1,0,0,0,0,0,2.266
