TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Summer 2021,LAW,6354,1,10189,Houston Journal of Int'l Law,Berman,Emily,0,0,0,0,0,1,0,0,0,0
Summer 2021,HRMA,4360,1,18484,Hospitality Internship,Shepherd,Ashley,2,2,3,0,0,0,0,0,1,2.621
Summer 2021,CHEM,1301,1,15717,Foundations of Chem,St Hill,Lydia Ruth,9,9,4,1,5,0,0,0,3,2.571
Summer 2021,PHYS,8398,34,10864,Doctoral Research,Freelon,Byron Kendall,0,0,0,0,0,0,5,0,0,0
Summer 2021,FINA,4330,1,15763,Corporate Finance,Lara,Alexander J,26,14,10,3,1,0,0,0,0,3.038
Summer 2021,MANA,7340,1,18748,Management of High Tech Org.,Keller,Robert T,11,1,0,0,0,0,0,0,0,3.779
Summer 2021,PETR,6330,1,12756,Fund. of Hydraulic Fracturing,Abass,Hazim Hussein,8,1,1,0,0,0,0,0,1,3.7
Summer 2021,SOC,3371,1,18773,Sociology of Family,Salinas,Luis L,33,13,5,1,0,0,0,0,1,3.525
Summer 2021,SOCW,7366,1,15263,Grief/Bereave Therapy,Rodgers,Beverly J,28,1,0,0,0,0,0,0,0,3.92
Summer 2021,CHEM,1112,19,16072,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,7,1,3,2,0,0,0,0,2.684
Summer 2021,GEOL,8398,20,19653,Doctoral Research,Zheng,Yingcai,0,0,0,0,0,1,0,0,0,0
Summer 2021,SPAN,2301,4,16180,Intermediate Spanish I,De Los Reyes Heredia,Jose Guillermo,4,3,4,1,3,0,0,0,1,2.113
Summer 2021,HDCS,4375,1,13681,Strategies in E-Tailing,Kellough,James David,31,0,0,1,0,0,0,0,1,3.917
Summer 2021,CUIN,7305,2,18712,"Design,Dev & Eval Presentation",Gronseth,Susie L B,23,0,0,0,0,0,0,0,0,3.986
Summer 2021,PHLS,8398,1,18946,Special Problems,Master,Allison,1,0,0,0,0,0,0,0,0,4
Summer 2021,HDFS,1300,1,14152,Dev of Contemporary Families,Jordan,Erica F,34,15,6,1,3,0,0,0,6,3.26
Summer 2021,POLS,8399,1,13048,Doctoral Dissertation,Clark,Jennifer H,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHCA,8199,3,16193,Doctoral Dissertation Defense,Sansgiry,Sujit Sharad,0,0,0,0,0,1,0,0,0,0
Summer 2021,MATH,5341,1,15228,Mathematical Modeling,He,Jiwen,6,0,0,0,0,0,0,0,0,4
Summer 2021,SOC,3312,1,15642,Sociology of Deviance,Colbert,Sharla Stettnisch,21,9,5,1,2,0,0,0,8,3.176
Summer 2021,MATH,3339,2,16112,Statistics for the Sciences,Labate,Demetrio,9,6,6,3,5,0,0,0,2,2.368
Summer 2021,CHEE,8398,3,11827,Doctoral Research,Rimer,Jeffrey,0,0,0,0,0,2,0,0,1,0
Summer 2021,CHEM,8398,22,14326,Doctoral Research,Daugulis,Olafs,0,0,0,0,0,1,0,0,0,0
Summer 2021,TLIM,4342,2,15711,Quality Improvement Methods,O'Kelley,Donna K,9,3,4,0,1,0,0,0,0,3.156
Summer 2021,CHEM,3222,1,11330,Fund of Organic Chem. Lab II,Zaitsev,Vladimir G,9,5,3,1,0,0,0,0,2,3.204
Summer 2021,SPEC,6327,1,15600,Measurement Eval Research,Khalaf,Shiva,21,2,0,0,0,0,0,0,1,3.841
Summer 2021,HRMA,4361,1,15633,Marketing Strategies,Taylor,David C,32,9,3,2,3,0,0,0,1,3.232
Summer 2021,KIN,3360,1,15258,Professional Prep for Sp Admin,Pearson,Demetrius W,11,6,6,3,4,0,0,0,2,2.49
Summer 2021,ELCS,8399,1,15580,Doctoral Dissertation,Horn,Catherine Lynn,0,0,0,0,0,1,0,0,0,0
Summer 2021,SCLT,2380,30,14164,Distribution Channels,Velarde,Jose Manuel,5,3,6,0,1,0,0,0,0,2.667
Summer 2021,ACCT,5367,1,11651,Intermediate Accounting I,Kuruvilla,Mohan,4,3,4,1,0,0,0,0,1,2.916
Summer 2021,BCHS,6398,18,19320,Special Problems,Liu,Yu,0,0,0,0,0,1,0,0,0,0
Summer 2021,PUBL,6321,1,13987,Seminar in Urban Politics,Thurmond,James H,11,2,0,0,0,0,0,0,0,3.77
Summer 2021,CIVE,5397,1,18896,Selected Topics,Norris,Debra B,4,7,0,0,0,0,0,0,0,3.304
Summer 2021,HRD,4352,1,13959,Facilitation Strategies,Hampton,Elaine Denae,7,1,0,0,0,0,0,0,1,3.793
Summer 2021,PHAR,5217,1,15726,Pediatric Therapeutics,Rogers,Elizabeth Coyle,34,1,0,0,0,0,0,0,0,3.971
Summer 2021,PHYS,1101,3,10992,General Physics Laboratory I,Wood,Lowell T,1,17,4,0,1,0,0,0,0,2.782
Summer 2021,CUIN,7389,3,18715,Digital Media,McNeil,Sara G,18,0,0,0,1,0,0,0,0,3.789
Summer 2021,GEOL,8399,1,19162,Doctoral Dissertation,Wellner,Julia S,1,0,0,0,0,0,0,0,0,4
Summer 2021,BCHS,8398,34,19464,Doctoral Research,Sen,Mehmet,0,0,0,0,0,1,0,0,0,0
Summer 2021,HDCS,4300,2,15207,Research Concepts in Hdcs,Stewart,Barbara L,3,4,3,1,3,0,0,0,0,2.238
Summer 2021,SCLT,2362,31,15736,Intro To Logistics Technology,Hollis,Thomas Edward,33,2,3,0,2,0,0,0,0,3.559
Summer 2021,LAW,5229,2,14551,Judicial Externship II,Powers,William,0,0,0,0,0,2,0,0,0,0
Summer 2021,CHEM,6399,1,11348,Masters Thesis,Wu,Judy,1,0,0,0,0,0,0,0,0,4
Summer 2021,ANTH,4398,2,13379,Independent Study,Gordon,Andrew J,1,0,0,0,0,0,0,0,0,3.67
Summer 2021,MUSI,6397,2,18935,Selected Topics-Music,Dirst,Matthew C,2,1,0,0,0,0,0,0,0,3.447
Summer 2021,MATH,4378,1,11498,Advanced Linear Algebra II,Haynes,Alan K,10,4,3,0,2,0,0,0,0,2.983
Summer 2021,OPTO,6251,1,12941,Spanish for Optometrists,Cruz Wiley,Maria Cristina,0,0,0,0,0,20,0,0,0,0
Summer 2021,ENGI,2304,7,15890,Technical Communications,Wilson,Chad A,29,3,1,0,0,0,0,0,0,3.828
Summer 2021,HRMA,2350,1,15213,Mgmt Principles in Hospitality,Haskell,Rebecca Erin,19,3,5,0,0,0,0,0,0,3.506
Summer 2021,LAW,5339,1,15630,Trusts and Wills,Fagundes,Dave,6,9,0,0,0,4,0,0,0,2.632
Summer 2021,COSC,3320,101,14151,Algorithms and Data Structures,Ramamurthy,Uma,13,12,6,3,2,0,0,0,9,2.797
Summer 2021,HRD,3346,30,15203,Performance Assessment & Eval,Forney,Warren T,2,7,2,0,1,0,0,0,1,2.833
Summer 2021,ECE,6399,2,12181,Masters Thesis,Shan,Xiaonan,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5199,14,14539,Special Problems,Alderman,Richard M,0,0,0,0,0,1,0,0,0,0
Summer 2021,GENB,7397,2,16742,Selected Topics,Miljanic,Andra Olivia,6,0,0,0,0,0,0,0,0,4
Summer 2021,SOCW,7389,16,13017,Field Practicum IV Macro,Parker,Jamie Lynne,0,0,0,0,0,5,0,0,0,0
Summer 2021,SOCW,7356,1,13312,Groups in Clinical Settings,Gracely,Jill Marie,30,0,0,0,0,0,0,0,0,3.978
Summer 2021,MATH,3336,1,18216,Discrete Mathematics,Papadakis,Emanuel Ioannis,35,4,0,0,0,0,0,0,0,3.906
Summer 2021,GEOL,3360,5,19066,Field Geology II,Murphy,Michael,4,4,1,0,0,0,0,0,0,3.37
Summer 2021,OPTO,6115,2,15918,Clinical Integration,Gostovic,Anita Ticak,0,0,0,0,0,49,0,0,0,0
Summer 2021,COMM,6390,1,19134,Applied Project,Ni,Lan,0,0,0,0,0,1,0,0,0,0
Summer 2021,SPEC,7395,1,15609,Diagnostician Internship II,Hassett,Kristen Spring,0,0,0,0,0,3,0,0,0,0
Summer 2021,SPEC,6367,3,18947,Special Education for Leaders,Malechuk,Brian Edward,15,1,0,0,0,0,0,0,0,3.958
Summer 2021,HRD,3310,1,13319,Talent Management,Shakir,Khalimah,6,5,2,0,2,0,0,0,1,2.801
Summer 2021,ECE,8198,2,12317,Doctoral Research,Wolfe,John C,0,0,0,0,0,1,0,0,0,0
Summer 2021,BCHS,8398,18,19269,Doctoral Research,Liu,Yu,0,0,0,0,0,1,0,0,0,0
Summer 2021,CHEM,8398,25,14965,Doctoral Research,Cuny,Gregory D,0,0,0,0,0,1,0,0,0,0
Summer 2021,LAW,5602,1,14288,Govt Nonprofit Extshp I,Van Arsdel,Kristina G,0,0,0,0,0,6,0,0,0,0
Summer 2021,SOCW,7347,3,15682,SW Practice & Interv in School,Regev,Mor,13,2,0,0,0,0,0,0,0,3.757
Summer 2021,PCOL,8199,1,19603,Dissertation,Eriksen,Jason,0,0,0,0,0,1,0,0,0,0
Summer 2021,CUIN,3347,1,15762,Reading in the Content Area,Bachmann,Abbey M,18,0,0,0,0,0,0,0,0,3.982
Summer 2021,BIOL,6398,5,19189,Special Problems,Zufall,Rebecca A,0,0,0,0,0,3,0,0,0,0
Summer 2021,BIOL,1134,1,13314,Hum Anat Physiol Lab I,Gill,Tejendra,7,8,5,1,1,0,0,0,1,2.804
Summer 2021,NUTR,6314,1,18724,Gender & Culture Issin Phy Act,Alastuey,Lisa L,5,1,0,0,0,0,0,0,0,3.723
Summer 2021,PSYC,7399,2,14209,Masters Thesis,Sharp,Carla,1,0,0,0,0,1,0,0,0,2
Summer 2021,ELCS,6393,2,18653,Practicum,Davis,Tiffany J,3,0,1,0,0,0,0,0,0,3.583
Summer 2021,PSYC,8399,12,14304,Doctoral Dissertation,Cirino,Paul,1,0,0,0,0,0,0,0,0,4
Summer 2021,ECON,2305,2,18676,Macroeconomic Principles,Sugiura,Ko,12,9,7,0,2,0,0,0,1,2.945
Summer 2021,FINA,4397,3,18764,Selected Topics in Finance,Stewart,Marcus,12,9,1,0,0,0,0,0,1,3.5
Summer 2021,SCLT,3376,30,15775,Global Trade Intermediaries,Blount,James,15,1,2,0,0,0,0,0,0,3.576
Summer 2021,ACCT,2302,1,13695,Prin of Managerial Accounting,Weber,Catherine K,13,11,6,4,0,0,0,0,1,3.039
Summer 2021,THEA,1331,10,19483,Introduction To Theatre,Egging,Jon Leo,4,3,0,0,0,0,0,0,0,3.524
Summer 2021,PHLS,8357,1,14602,Clinical Interventions,Drenner,Kelli Linn,7,0,0,0,0,0,0,0,0,4
Summer 2021,CHEE,8398,5,11829,Doctoral Research,Conrad,Jacinta C,0,0,0,0,0,1,0,0,0,0
Summer 2021,HRMA,6326,1,18482,Catering Management,Jarvis,Nathan Alexander,8,0,0,0,0,0,0,0,0,4
Summer 2021,PSYC,3350,6,15597,Intro to Cognitive Psychology,Anderson,Jill Annette,11,15,2,1,0,0,0,0,0,3.253
Summer 2021,COMD,7382,1,15336,CLD Issues in SLP,Ivey,Michelle L,1,0,0,0,0,0,0,0,0,4
Summer 2021,COMM,3369,2,17890,Strategic Comm. Writing,Belton,Stephanie,14,4,0,0,0,0,0,0,2,3.631
Summer 2021,ENTR,4397,1,19023,Sel Topics in Entrepreneurship,Lish,Alan D,5,1,0,0,0,0,0,0,0,3.668
Summer 2021,BIOL,3132,2,13984,Elementary Microbiology Lab,Knapp,Richard D,8,6,5,2,1,0,0,0,0,2.863
Summer 2021,PHOP,8399,4,16040,Doctoral Dissertation,Ostrin,Lisa,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHAR,5683,3,15387,Cardiology,Sulaica,Elisabeth,2,0,0,0,0,0,0,0,0,4
Summer 2021,BIOL,1144,1,13503,Hum Anat Physiol Lab II,Gill,Tejendra,3,12,2,1,2,0,0,0,1,2.7
Summer 2021,CIVE,2330,1,14196,Mechanics I (Statics),Krakowiak,Konrad,5,3,5,1,4,0,0,0,0,2.222
Summer 2021,MAS,3340,1,13736,Mexican Amer Urban Communities,Pino,Diana,4,1,2,0,2,0,0,0,3,2.409
Summer 2021,PHOP,6257,6,15982,Research Practicum B,Harrison,Wendy W,2,0,0,0,0,0,0,0,0,4
Summer 2021,PEP,8399,2,16231,Doctoral Dissertation,Lee,Dong Hun,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5200,1,18619,Depositions,Grant,Rebecca D,5,6,0,0,0,0,0,0,0,3.365
Summer 2021,HDCS,4386,1,13962,Communication Strategies,Hitchman Sr,Cal M,6,3,0,0,2,0,0,0,1,2.97
Summer 2021,CHEM,3222,3,13369,Fund of Organic Chem. Lab II,Zaitsev,Vladimir G,5,6,0,0,0,0,0,0,1,3.335
Summer 2021,PSYC,8190,1,14728,Clinical Neuropsyc Internship,Vincent,John P,1,0,0,0,0,0,0,0,0,4
Summer 2021,PCOL,8399,1,14757,Doctoral Dissertation,McConnell,Bradley K,0,0,0,0,0,1,0,0,0,0
Summer 2021,CIVE,8399,2,19623,Doctoral Dissertation,Rodrigues,Debora Frigi,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHLS,8399,4,19173,Doctoral Dissertation,Smith,Nathan G,0,0,0,0,0,2,0,0,0,0
Summer 2021,ELCS,8350,1,14818,Resource Management,Davis,Tabitha Sundrell,13,0,0,0,0,0,0,0,0,4
Summer 2021,HDCS,1300,3,15681,Human Ecosystems & Tech Change,Rifai,Rana Ihsan,21,3,3,1,1,0,0,0,2,3.334
Summer 2021,GEOL,1130,4,17940,Physical Geology Lab,Sisson,Virginia B,9,2,0,0,1,0,0,0,0,3.363
Summer 2021,HRMA,8399,1,19515,Dissertation I in Hosp. Admin,Draper,Jason A,0,0,0,0,0,1,0,0,0,0
Summer 2021,POLS,8399,6,13930,Doctoral Dissertation,Aleman,Eduardo,1,0,0,0,0,0,0,0,0,4
Summer 2021,GEOL,3360,5,19066,Field Geology II,Robinson,Alexander C,4,4,1,0,0,0,0,0,0,3.37
Summer 2021,PHOP,7399,1,14719,Masters Thesis,Coulson-Thomas,Vivien J,1,0,0,0,0,0,0,0,0,4
Summer 2021,GENB,7397,3,18924,Selected Topics,Felvegi,Emese,20,0,0,0,0,0,0,0,0,4
Summer 2021,MECE,6387,1,18892,Intelligent Structural Systems,Song,Gangbing,9,7,0,0,0,0,0,0,1,3.439
Summer 2021,PSYC,3325,2,14810,Psychology of Personality,Simcox,Clare Patricia,13,0,0,0,0,0,0,0,1,3.949
Summer 2021,WGSS,2350,4,16443,Intro To Women's Studies,Norquist,Grete A,6,4,1,2,0,0,0,0,3,3.102
Summer 2021,KIN,4300,1,13711,Phys Activity Older Adults,Alastuey,Lisa L,68,18,3,0,1,0,0,0,5,3.641
Summer 2021,MECT,3367,1,15677,Quality Control Technology,Singh,Navdeep,3,3,3,4,1,0,0,0,1,2.191
Summer 2021,COMM,3326,1,15611,Graphics Applications,Economou-Clarke,Ann M,17,3,2,1,0,0,0,0,0,3.537
Summer 2021,BIOL,1144,5,13507,Hum Anat Physiol Lab II,Gill,Tejendra,7,6,4,1,3,0,0,0,1,2.666
Summer 2021,NUTR,3101,1,13523,Dietetics As a Profession,Scott,Claudia W,17,5,2,1,0,0,0,0,0,3.507
Summer 2021,ECON,3332,1,10212,Intermediate Microeconomics,Galvez Soriano,Oscar De Jesus,13,6,5,2,3,0,0,0,2,2.748
Summer 2021,ECE,6399,1,12180,Masters Thesis,Krishnamoorthy,Harish Sarma,1,0,0,0,0,0,0,0,0,4
Summer 2021,PEP,7308,2,18677,Sports Facility Administration,Pearson,Demetrius W,4,2,0,0,0,0,0,0,0,3.667
Summer 2021,PSYC,7399,3,14211,Masters Thesis,Venta,Amanda Cristina,1,0,0,0,0,0,0,0,0,4
Summer 2021,CUIN,8390,2,15848,Doctoral Thesis,Hutchison,Laveria F,2,0,0,0,0,0,0,0,0,4
Summer 2021,CHEM,8399,10,11447,Doctoral Dissertation,Wu,Judy,2,0,0,0,0,0,0,0,0,4
Summer 2021,PHLS,8193,1,14515,Internship in Psychology,Allan,Blake A,0,0,0,0,0,5,0,0,0,0
Summer 2021,CIVE,8198,2,19669,Doctoral Research,Shaffer,Devin,0,0,0,0,0,1,0,0,0,0
Summer 2021,PHYS,8398,8,10839,Doctoral Research,Chen,Shuo,0,0,0,0,0,3,0,0,0,0
Summer 2021,ELCS,8695,5,18587,Doctoral Thesis,Klussmann,Duncan Foster,0,0,0,0,0,1,0,0,0,0
Summer 2021,BIOL,6398,43,19534,Special Problems,Liu,Xinli,0,0,0,0,0,1,0,0,0,0
Summer 2021,COMM,4392,2,19837,Professional Internship,Ashley,Laura B,0,0,0,0,0,1,0,0,0,0
Summer 2021,COMM,2310,7,15576,Writing for Print and Digital,Radcliffe Andre,Jennifer,6,10,2,0,1,0,0,0,2,2.966
Summer 2021,LAW,5603,1,14243,Govt Nonprofit Extshp II,Hancock,Amy Sladczyk,0,0,0,0,0,2,0,0,0,0
Summer 2021,HRD,4344,1,13960,Designing E-Learning,Bennett,LaTasha,26,2,3,0,1,0,0,0,0,3.573
Summer 2021,COMM,6398,1,14791,Special Problems,Yamasaki,Jill S,1,0,0,0,0,0,0,0,0,4
Summer 2021,MARK,4362,1,13691,Applied Buyer Behavior,Noriega,Jaime L,17,16,9,3,2,0,0,0,1,2.817
Summer 2021,POLS,3356,1,15255,Intro-Constitutionl Law,Abbott Jr,Kenneth Wayne,18,10,2,0,0,0,0,0,2,3.511
Summer 2021,NUTR,3336,1,13194,Nutritional Pathophysiology,Haubrick,Kevin,42,9,1,1,2,0,0,0,1,3.564
Summer 2021,COSC,7399,124,19774,Masters Thesis,Shah,Shishir,1,0,0,0,0,0,0,0,0,4
Summer 2021,MUSI,1171,1,14612,Aural Skills II,Garza,Paul Victor,5,4,3,0,4,0,0,0,1,2.396
Summer 2021,MECE,3338,1,15896,Dynamic & Control of Mech Syst,Hammami,Farah,12,10,9,2,1,0,0,0,1,2.873
Summer 2021,INDE,7390,1,14858,Supply Chain Management,Keedy,Elias,5,4,0,0,0,0,0,0,0,3.556
Summer 2021,PSYC,6365,2,16114,Dir Rsch in Dev Cog Beh Neuro,Bick,Johanna R,0,0,0,0,0,1,0,0,0,0
Summer 2021,BIOL,8398,49,19494,Doctoral Research,Fujita,Masaya,0,0,0,0,0,1,0,0,0,0
Summer 2021,LAW,5603,1,14243,Govt Nonprofit Extshp II,Powers,William,0,0,0,0,0,2,0,0,0,0
Summer 2021,PSYC,6398,7,14320,Independent Studies,Derrick,Jaye L,2,0,0,0,0,0,0,0,0,4
Summer 2021,COMD,7199,4,13080,Thesis,Maher,Lynn M,1,0,0,0,0,0,0,0,0,4
Summer 2021,ELCS,8695,1,18583,Doctoral Thesis,Butcher,Keith,0,0,0,0,0,1,0,0,0,0
Summer 2021,RELS,2360,1,15765,Introduction to Buddhism,Huynh,Trung,2,3,1,3,0,0,0,0,3,2.408
Summer 2021,COMM,3369,3,17891,Strategic Comm. Writing,Stanley,Stuart Wayne,18,0,0,0,0,0,0,0,0,4
Summer 2021,MANA,7397,1,18696,Selected Topics in Management,Vera,Dusya M,15,0,0,0,0,0,0,0,0,4
Summer 2021,COMM,2310,3,14106,Writing for Print and Digital,Radcliffe Andre,Jennifer,8,9,3,0,0,0,0,0,1,3.151
Summer 2021,FINA,4396,1,14080,Finance Internship,Kumar,Praveen,0,0,0,0,0,55,1,0,0,0
Summer 2021,HRD,6358,30,15257,Global Human Resource Devel,Waight,Consuelo L,8,0,0,0,0,0,0,0,0,3.835
Summer 2021,PSYC,6365,4,16290,Dir Rsch in Dev Cog Beh Neuro,Alward,Beau Andrew,2,0,0,0,0,0,0,0,0,4
Summer 2021,SOC,1300,4,15332,Introduction To Sociology,Nelson,Steven M,12,9,3,1,6,0,0,0,2,2.613
Summer 2021,PHAR,5206,1,15724,Pharmacy and Geriatrics,Fernandez,Julianna M,29,18,0,0,0,0,0,0,0,3.617
Summer 2021,PHYS,1102,3,11589,General Physics Laboratory II,Wood,Lowell T,4,6,7,1,1,0,0,0,1,2.579
Summer 2021,CIVE,8598,1,16430,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,0,0,0
Summer 2021,PSYC,6336,3,16143,Directed Rsch in Social Psyc,Knee,Clifford R,1,0,0,0,0,0,0,0,0,4
Summer 2021,ELCS,8191,1,14572,Special Field Projects,Davis,Bradley,15,0,1,0,0,0,0,0,0,3.854
Summer 2021,OPTO,6115,2,15918,Clinical Integration,Dempsey,Robert L.,0,0,0,0,0,49,0,0,0,0
Summer 2021,BIOE,4303,1,15926,Biomaterials,Abidian,Mohammad Reza,15,1,0,1,0,0,0,0,0,3.648
Summer 2021,PHLS,6335,3,18851,Intro To Grp Couns Thry,Whitaker,Rachael Gwin,6,1,0,0,0,0,0,0,0,3.81
Summer 2021,IDNS,2197,2,19824,Top-Natrl Sci & Mth,Pattison,Donna,0,0,0,0,0,2,0,0,0,0
Summer 2021,COSC,3399,104,19779,Senior Honors Thesis,Cheng,Albert M K,1,0,0,0,0,0,0,0,0,4
Summer 2021,ART,4398,1,14729,Independent Study,Unikel,Joshua,1,0,0,0,0,0,0,0,0,4
Summer 2021,MECE,8298,25,19803,Doctoral Research,Chen,Zheng,0,0,0,0,0,1,0,0,0,0
Summer 2021,HIST,1377,3,18875,The U S To 1877,Adams,Quentin Thomas,15,12,8,0,3,0,0,0,2,2.895
Summer 2021,ECON,2304,3,18658,Microeconomic Principles,Hadah,Hussain,7,9,9,1,2,0,0,0,10,2.572
Summer 2021,ART,1310,1,18815,Fundamentls-Printmaking,Christlieb,Lauren Nicole,19,2,0,0,0,0,0,0,0,3.92
Summer 2021,GENB,5303,1,13989,Prof Acct Communication,Newman,Michael Ray,1,1,0,0,0,0,0,0,1,3.5
Summer 2021,CUIN,8310,1,15370,Laboratory of Practice,Hutchison,Laveria F,1,0,0,0,0,0,0,0,0,3.67
Summer 2021,CNST,3155,1,15232,Const Materials & Testing,Ahsan,Ahmed Nawal,25,9,1,1,1,0,0,0,0,3.514
Summer 2021,TLIM,4341,30,15708,Production & Service Operation,Terrell,John Allen,22,11,3,1,1,0,0,0,0,3.325
Summer 2021,HDFS,4394,1,11683,Internship in HDFS,Conston,Toya,18,1,0,0,0,0,0,0,1,3.947
Summer 2021,HIST,3363,1,13329,Pirate & Smuggler in Mod World,Ryan,John Frederick,9,3,4,0,0,0,0,0,6,3.333
Summer 2021,PHYS,1322,1,14833,University Physics II,Varghese,Oomman K,11,14,18,2,2,0,0,0,0,2.603
Summer 2021,MATH,8398,11,13345,Doctoral Research,Bodmann,Bernhard G,0,0,0,0,0,1,0,0,0,0
Summer 2021,PSYC,6393,1,15899,Clinical Research Practicum,Alfano,Candice A,1,0,0,0,0,0,0,0,0,4
Summer 2021,CHEM,6398,18,11346,Special Problems,Yang,Ding-Shyue,0,0,0,0,0,1,0,0,0,0
Summer 2021,ART,4398,2,19602,Independent Study,Parazette,Aaron,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHYS,4198,1,15906,Independent Study,Chu,Wei-Kan,1,0,0,0,0,0,0,0,0,4
Summer 2021,GEOL,8398,18,19643,Doctoral Research,Wu,Jonathan En Lin,0,0,0,0,0,1,0,0,0,0
Summer 2021,MANA,7346,1,13971,Global Human Resource Mgmt,Werner,Steve,7,0,2,0,0,0,0,0,0,3.556
Summer 2021,KIN,3350,1,13712,Psych Aspects Sport Exercise,Gray,Jon Phillip,67,2,1,0,0,0,0,0,1,3.891
Summer 2021,FINA,7361,1,15371,Risk Management,Hogan,Kenneth David,16,0,0,0,0,0,0,0,0,4
Summer 2021,ENGL,4390,1,14460,Professional Internship,Gonzalez,Maria C,0,0,0,0,0,1,0,0,0,0
Summer 2021,MATH,4364,1,16025,Intro to Numerical Analysis,Pan,Tsorng-Whay,34,11,6,1,1,0,0,0,1,3.397
Summer 2021,POLC,6391,1,15640,Public Policy Internship,Wong,Man Chiu,18,0,0,0,0,0,0,0,0,4
Summer 2021,PHLS,8393,1,14605,Doctoral Practicum in Psy,de Dios,Marcel A,0,0,0,0,0,22,0,0,0,0
Summer 2021,MUSI,2302,2,14623,Listening to Jazz,Marmolejo,Noe J,4,1,0,0,0,0,0,0,0,3.8
Summer 2021,THEA,6280,1,14624,The teaching of Acting,Ferrarone,Jessica,12,0,0,0,0,0,0,0,0,3.945
Summer 2021,LAW,5328,2,13716,Judicial Externship I,Powers,William,0,0,0,0,0,9,0,0,0,0
Summer 2021,COSC,8398,118,15805,Doctoral Research,Mukherjee,Arjun,0,0,0,0,0,2,0,0,0,0
Summer 2021,SOCW,7320,1,14564,Empowerment,Bromfield,Nicole,21,5,0,0,0,0,0,0,0,3.732
Summer 2021,PHCA,8698,1,19744,Doctoral Dissertation Research,Johnson,Michael L,2,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5283,1,13175,Mediation Externship,Willis,Tasha L,0,1,0,0,0,4,0,0,0,0.666
Summer 2021,GEOL,8399,7,19423,Doctoral Dissertation,Chesnokov,Evgeni M,1,0,0,0,0,0,0,0,0,4
Summer 2021,INDE,6399,1,12579,Masters Thesis,Lim,Gino Jinho,0,0,0,0,0,1,0,0,0,0
Summer 2021,PUBL,6325,1,13355,Capstone Problem Project,Thurmond,James H,1,0,0,0,0,0,0,0,0,4
Summer 2021,BCHS,6398,10,19311,Special Problems,Lin,Chin-Yo,0,0,0,0,0,1,0,0,0,0
Summer 2021,MIS,4378,1,14374,Admin of Computer-Based MIS,Porra,Jaana,40,1,0,0,0,0,0,0,0,3.951
Summer 2021,COSC,8398,101,15789,Doctoral Research,Alipour,Mohammad Amin,0,0,0,0,0,1,0,0,0,0
Summer 2021,ATP,6302,1,14008,Emergency Care,Yellen,Joshua B,15,1,0,1,0,0,0,0,1,3.765
Summer 2021,ELCS,6393,1,14639,Practicum,Brosnahan,Carla,13,1,0,0,0,0,0,0,0,3.929
Summer 2021,SPEC,4353,1,15208,Technology in Special Pops,Goodrich,Elizabeth A,13,7,0,2,0,0,0,0,1,3.319
Summer 2021,HDFS,3300,1,15238,Educational Psychology,Conston,Toya,41,4,3,0,1,0,0,0,1,3.708
Summer 2021,COMD,7391,11,16268,Clinic in Speech Lang Disorder,Ross,Byron L,2,0,0,0,0,0,0,0,0,3.835
Summer 2021,BIOL,1161,4,10355,Intro To Biol Science Lab 1,Medrano,Ana I,19,1,1,1,0,0,0,0,1,3.607
Summer 2021,PHYS,1101,2,10991,General Physics Laboratory I,Maric,Sladjana,1,13,4,2,0,0,0,0,1,2.733
Summer 2021,ECON,2305,1,11192,Macroeconomic Principles,Clarke,Christopher Arthur,9,8,15,2,9,0,0,0,4,2.117
Summer 2021,POLS,1336,1,13015,US and Texas Const/Politics,Cole,Jeffrey Bryan,32,16,4,2,0,0,0,0,0,3.444
Summer 2021,CIS,2337,3,19422,Fund of Information Security,Agbor,Fidelis I.,12,35,9,0,2,0,0,0,1,2.931
Summer 2021,JWST,3371,1,18521,Women in the Bible,Tamber-Rosenau,Caryn M,5,1,0,0,0,0,0,0,0,3.613
Summer 2021,BIOL,1162,2,11266,Intro To Biol Science Lab 2,Hanke,Marc H,18,2,0,0,0,0,0,0,0,3.851
Summer 2021,BCIS,1305,1,18663,Business Computer Applications,Felvegi,Emese,52,6,2,1,1,0,0,0,4,3.71
Summer 2021,PSYC,1300,5,14187,Intro To Psychology,Capuozzo,Kristen Irene,16,1,0,1,0,0,0,0,1,3.778
Summer 2021,PHAR,5696,5,14701,Ambulatory Care - Primary Care,Tolleson,Shane Russell,3,0,0,0,0,0,0,0,0,4
Summer 2021,NUTR,2332,1,14615,Intro To Human Nutrition,Alastuey,Lisa L,31,34,13,1,3,0,0,0,9,3.021
