TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Fall 2020,ENGL,1304,14,First Year Writing II,Valentine,Amandelin A,14,0,0,0,0,2,0,0,2.895
Fall 2020,THEA,1331,12,Introduction To Theatre,Verheyen PhD,Claremarie H,14,16,1,0,0,3,0,0,2.981
Fall 2020,SPAN,2610,9,Intensive Intermediate Spanish,Rozo,Juan Carlos,11,8,0,0,0,6,0,0,2.519
Fall 2020,TLIM,3345,2,Human Resources in Technology,Evans,Ruth Ann,22,7,0,0,0,6,0,1,2.795
Fall 2020,MECT,3368,30,Economic Analysis,Wari,Ezra Tsegaye,12,11,1,0,0,3,0,2,2.905
Fall 2020,CNST,4302,1,Construction Law and Ethics,Ducran,Denis George,35,26,2,0,0,10,0,1,2.955
Fall 2020,POLS,3311,3,Intro Compar Politics,Cantu,Francisco,5,4,3,0,0,8,0,0,1.395
Fall 2020,ELET,4317,1,Elec Sys Safety & Protection,Shi,Jian,15,9,0,0,0,1,0,1,3.414
Fall 2020,LAW,5371,1,Int'l Petroleum Transaction,Wright,Denney L,8,8,0,0,0,4,0,0,2.767
Fall 2020,POLS,3313,4,Intro Internatl Relatns,Sisman,Ozlem,10,17,0,0,0,13,0,1,2.055
Fall 2020,SOC,1300,4,Introduction To Sociology,Singh,Sheila Kaur,28,14,2,0,0,14,0,2,2.29
Fall 2020,COMD,5449,1,SP/Lang Development-SLPA,James,Kay M,6,3,0,0,0,0,0,0,3.667
Fall 2020,SOC,3355,1,Sociology of India,Singh,Sheila Kaur,7,8,1,0,0,6,0,4,1.917
Fall 2020,PHAR,5681,6,Infectious Diseases,Tolleson,Shane Russell,6,0,0,0,0,0,0,0,4
Fall 2020,ARTH,3332,1,20th Century Design,Orto,Luisa,14,7,0,0,0,1,0,0,3.485
Fall 2020,FORE,6398,1,Special Problems in Foresight,Hines,Andrew Lewis,3,0,0,0,0,0,0,1,3.89
Fall 2020,ECE,5451,1,Principles of Internetworking,Wolfe,John C,30,6,0,0,0,7,0,0,3.163
Fall 2020,ELCS,6304,2,Law & Policy for School Leader,Poerschke,Amy R,9,1,0,0,0,0,0,0,3.5
Fall 2020,HRMA,3341,4,Hospitality Managerial Acct,Johnson,Tucker A,7,5,2,0,0,1,0,0,2.896
Fall 2020,PSYC,8121,1,Clinical Psychology Internship,Vincent,John P,0,0,0,0,0,4,0,0,0
Fall 2020,CHEE,8298,20,Doctoral Research,Balakotaiah,Vemuri,0,0,0,0,0,3,0,0,0
Fall 2020,ENGL,1304,60,First Year Writing II,Chatham,Donna Marie,8,2,0,0,0,3,0,0,1.948
Fall 2020,ENGL,3331,2,Beg Creative Writing-Poetry,Jannise,Justin R,16,1,0,0,0,2,0,0,3.526
Fall 2020,LAW,5418,7,Torts,Sanders,Joseph,19,42,3,0,0,0,0,0,3.276
Fall 2020,ENGL,1303,22,First Year Writing I,Tompkins,Daniel,12,1,0,0,0,0,0,2,3.356
Fall 2020,CIS,2334,1,Information Systems Applicatns,Velusamy,Gandhimathi,23,7,2,0,0,7,0,3,2.682
Fall 2020,SOCW,6293,1,Field Practicum I - Foundation,Parker,Jamie Lynne,0,0,0,0,0,120,0,2,0
Fall 2020,MECE,2334,1,Thermodynamics,Love,Holley Carole,8,13,1,0,0,36,0,0,1.024
Fall 2020,PHYS,1102,16,General Physics Laboratory II,Maric,Sladjana,3,9,2,0,0,5,0,4,2.117
Fall 2020,ENGI,1100,7,Introduction To Engineering,Kota,Venkata Krishna Tulasi,45,21,1,0,0,8,0,2,3.05
Fall 2020,PHYS,1101,16,General Physics Laboratory I,Wood,Lowell T,3,8,2,0,0,6,0,3,2.053
Fall 2020,PHLS,8398,2,Special Problems,Fan,Weihua,2,0,0,0,0,0,0,0,4
Fall 2020,MUSI,1160,5,Group Piano I,Van Kekerix,Todd Evan,7,1,0,0,0,0,0,1,3.793
Fall 2020,BIOL,8898,7,Doctoral Research,Umetani,Michihisa,0,0,0,0,0,1,0,0,0
Fall 2020,MUSA,1300,2,Applied Voice,Evans,Joseph,1,0,0,0,0,0,0,1,4
Fall 2020,ENGL,8394,2,Sel Topics-Compar Lit,Zamora,Lois,2,0,0,0,0,0,0,0,4
Fall 2020,MUED,3106,1,Percussion,Warren,Paul Alexander,3,0,0,0,0,0,0,1,3.78
Fall 2020,PHOP,6557,3,Research Practicum B,Harrison,Wendy W,1,0,0,0,0,0,0,0,4
Fall 2020,KIN,4330,2,Child and Adolescent Obesity,Johnston,Craig Allen,6,4,0,0,0,3,0,0,2.209
Fall 2020,ECE,8699,28,Doctoral Dissertation,Chen,Ji,0,0,0,0,0,3,0,0,0
Fall 2020,CHEE,8298,1,Doctoral Research,Robertson,Megan L,0,0,0,0,0,2,0,0,0
Fall 2020,MATH,8698,11,Doctoral Research,Labate,Demetrio,0,0,0,0,0,4,0,0,0
Fall 2020,PSYC,6398,15,Independent Studies,Spitzmuller,Christiane,7,0,0,0,0,0,0,0,4
Fall 2020,CHEE,8399,17,Doctoral Dissertation,Karim,Alamgir,5,0,0,0,0,0,0,0,4
Fall 2020,CHEE,8198,16,Doctoral Research,Karim,Alamgir,0,0,0,0,0,3,0,0,0
Fall 2020,CHEE,5323,1,Fundamental of Tissue Engineer,Horton,Renita Elillian,1,0,0,0,0,0,0,0,4
Fall 2020,ECE,8498,11,Doctoral Research,Rajashekara,Kaushik,0,0,0,0,0,3,0,0,0
Fall 2020,CIVE,8699,12,Doctoral Dissertation,Rifai,Hanadi S,0,1,0,0,0,0,0,0,3
Fall 2020,THEA,7251,1,Graduate Speech I,Johnson,James B,2,0,0,0,0,0,0,0,4
Fall 2020,CHEM,8998,19,Doctoral Research,Xu,Shoujun,0,0,0,0,0,1,0,0,0
Fall 2020,PHCA,6298,6,Special Problems,Garey,Kevin W,7,0,0,0,0,0,0,0,4
Fall 2020,CIS,3368,4,Adv Info Systems Development,Dobretsberger,Otto,2,3,0,0,0,1,0,1,2.476
Fall 2020,CIS,3368,5,Adv Info Systems Development,Dobretsberger,Otto,5,0,0,0,0,1,0,2,2.5
Fall 2020,PETR,6350,2,Natural Gas Engineering,Farouq-Ali,Syed,2,0,0,0,0,0,0,0,4
Fall 2020,MUSI,1160,1,Group Piano I,Van Kekerix,Todd Evan,3,1,0,0,0,0,0,0,2.868
Fall 2020,BIOL,6598,47,Special Problems,Zhang,Shaun Xiaoliu,0,0,0,0,0,1,0,0,0
Fall 2020,ARCH,7600,3,Architecture Design Studio V,Hager,Jesse,3,1,0,0,0,0,0,0,3.75
Fall 2020,CHEM,8998,5,Doctoral Research,Daugulis,Olafs,0,0,0,0,0,2,0,0,0
Fall 2020,NAVY,3302,1,Naval Operations,Winters,Adam W,0,0,0,0,0,1,0,0,0
Fall 2020,MUSA,6304,6,Conducting,Weber,Mary E,0,1,0,0,0,0,0,0,2.67
Fall 2020,COMM,2310,21,Writing for Print and Digital,Butler,Bryan C,1,0,0,0,0,0,0,0,3.67
Fall 2020,PHOP,8599,2,Doctoral Dissertation,Burns,Alan R,2,0,0,0,0,0,0,0,4
Fall 2020,ELET,4397,4,Selected Topics in Elet,Bering,Edgar A,1,0,0,0,0,0,0,0,4
Fall 2020,MUSI,8296,8,Doctoral Essay,Pollack,Howard J,0,0,0,0,0,1,0,0,0
Fall 2020,CIVE,8598,6,Doctoral Research,Krakowiak,Konrad,0,0,0,0,0,1,0,0,0
Fall 2020,MUSA,8320,54,Doctoral Applied Music,Evans,Joseph,2,0,0,0,0,0,0,0,4
Fall 2020,MUSA,2332,4,Applied Oboe,Dinitz,Adam L,1,0,0,0,0,0,0,0,4
Fall 2020,MUSA,8320,31,Doctoral Applied Music,Whittaker,Dennis J,1,0,0,0,0,0,0,0,4
Fall 2020,PCOL,6298,1,Special Problems,Statsyuk,Alexander V,0,0,0,0,0,0,1,0,0
Fall 2020,MUSA,3402,1,Applied Composition,Smith,Robert Thomas,3,0,0,0,0,1,0,0,3
Fall 2020,LAW,5406,6,Civil Procedure,Ragazzo,Robert A,18,44,4,0,0,0,0,0,3.287
Fall 2020,MARK,7378,1,Strategic Selling,Herman,Carl,5,0,0,0,0,0,0,0,3.934
Fall 2020,SCLT,3376,30,Global Trade Intermediaries,Butler Jr,Bobby Dwight,33,15,1,0,0,6,0,2,3.092
Fall 2020,BIOL,4384,1,Developmental Biology,Lekven,Arne,17,9,2,0,0,6,0,2,2.883
Fall 2020,INTB,3355,5,Global Environment of Business,Thompson,Joseph Lee,19,5,0,0,0,7,0,0,2.628
Fall 2020,PCEU,6345,1,Advanced Pharmaceutics II,Ghose,Romi,1,5,0,0,0,0,0,0,3.167
Fall 2020,LAW,5258,1,Eminent Domain Property Rights,Storey,Linda Kathryn,3,2,0,0,0,1,0,0,2.78
Fall 2020,MIS,3360,4,Systems Analysis and Design,Knighton,William B,21,17,0,0,0,28,0,0,2.015
Fall 2020,ILAS,3350,1,Power Writing,Oliva,Luca,5,2,0,0,0,2,0,1,1.949
Fall 2020,ECON,3332,5,Intermediate Microeconomics,Paluszynski,Radoslaw,6,11,2,0,0,15,0,9,1.496
Fall 2020,MATH,1313,3,Finite Math with Applications,Caglar,Atife,91,76,11,0,0,64,0,14,2.219
Fall 2020,ENGL,3327,1,Masterpieces of British Lit I,Womack,Mark A,12,17,1,0,0,5,0,3,2.73
Fall 2020,MECT,1330,4,Engineering Graphics,Lou,Ning,38,6,2,0,0,10,0,0,2.825
Fall 2020,LAW,5355,1,Oil and Gas,Mason,Jasper,13,19,0,0,0,0,0,0,3.417
Fall 2020,FINA,4352,1,Fin Planning for Professionals,Lopez,John C,6,8,1,0,0,4,0,0,2.365
Fall 2020,HRD,3310,2,Talent Management,Shakir,Khalimah,29,18,5,0,0,13,0,3,2.647
Fall 2020,MUSA,1332,4,Applied Oboe,Fischer,Jonathan,1,0,0,0,0,0,0,0,4
Fall 2020,SCLT,3375,30,Maritime Operations,Burns,Maria,47,5,0,0,0,5,0,1,3.368
Fall 2020,ELED,4315,3,Mathematics in Elem School II,Burris,Justin T,24,3,0,0,0,1,0,0,3.644
Fall 2020,NUTR,2332,6,Intro To Human Nutrition,Alastuey,Lisa L,33,10,2,0,0,4,0,0,3.267
Fall 2020,PHAR,4250,3,Pharmacy Skills Program I,Surati,Dhara Divyang,14,2,0,0,0,0,0,0,3.875
Fall 2020,THEA,3303,1,Playwriting: Non-Realism,Shimko,Robert B,12,1,0,0,0,0,0,0,3.596
Fall 2020,ACCT,3366,3,Financial Reporting Frameworks,Parthasarathy,Kiran M,11,7,1,0,0,25,0,17,1.167
Fall 2020,HON,3309,1,Intro to Health Professions,Valier,Helen K,24,1,0,0,0,0,0,0,3.973
Fall 2020,COSC,4348,1,Intro Game Art and Animation,Donatelli,Vincent M,59,19,1,0,0,13,0,0,3.158
Fall 2020,THEA,2335,1,Scenic Technology,Kearns,Casey,4,5,0,0,0,4,0,0,2.089
Fall 2020,PHAR,4260,2,Intro to the Healthcare System,Thornton,James D,6,8,5,1,0,0,0,0,2.95
Fall 2020,PETR,3318,1,Drilling Engineering I,Soliman,Mohamed Yousef,8,2,1,0,0,4,0,0,2.438
Fall 2020,ENGL,1370,60,Composition II-Honors,Armstrong,Richard H,6,9,1,0,0,1,0,1,2.853
Fall 2020,MANA,7358,1,Compensation & Benefits,Werner,Steve,4,3,0,0,0,0,0,1,3.571
Fall 2020,ELCS,8398,4,Independent Study,Horn,Catherine Lynn,1,0,0,0,0,0,0,0,4
Fall 2020,MUSI,4230,4,Instrumental Conducting I,Hausmann,Charles S,2,2,0,0,0,0,0,0,3.5
Fall 2020,MUSI,1102,4,Wind Ensemble,Kubos,Cameron Kade,29,0,0,0,0,1,0,0,3.867
Fall 2020,ENGL,2360,1,Western World Lit I--Honors,Liddell,Robert B,97,57,3,0,0,6,0,2,3.306
Fall 2020,ENGL,2360,1,Western World Lit I--Honors,Vollrath,Lesli A,97,57,3,0,0,6,0,2,3.306
Fall 2020,EGRP,1150,1,Engineering Applications VI,Henderson,Jerrod A,0,0,0,0,0,12,0,0,0
Fall 2020,HRMA,4353,3,Leadership in Hospitality Ind,Ritter,Marisa,5,0,0,0,0,0,0,0,4
Fall 2020,CUIN,8303,1,Seminal Thinkers,Santi,Kristi L,9,7,1,0,0,0,0,0,3.374
Fall 2020,MUSI,1100,1,Marching Band,Kollar,Jamey Aaron,96,0,0,0,0,1,0,4,3.959
Fall 2020,WCL,3397,1,Selected Topics in WCL,Zaretsky,Robert D,1,1,0,0,0,0,0,0,3.665
Fall 2020,GENB,7393,1,Business Consulting Lab I,Randazzo,Gary W,2,0,0,0,0,0,0,0,4
Fall 2020,CHEM,1301,1,Foundations of Chem,Czernuszewicz,Roman S,94,140,26,0,0,115,0,32,1.878
Fall 2020,MUSA,4444,1,Applied Trombone,Kauk,Brian Keith,9,0,0,0,0,0,0,0,4
Fall 2020,BIOL,3301,1,Genetics,Newman,Anna P,22,7,0,0,0,6,0,0,3.048
Fall 2020,HLT,4307,1,Research and Eval in Health,Carmack,Chakema,17,2,0,0,0,6,0,0,2.741
Fall 2020,PHAR,5195,1,Pharmacy Skills Program III,Surati,Dhara Divyang,20,0,0,0,0,0,0,0,4
Fall 2020,COSC,8399,128,Doctoral Dissertation,Tsekos,Nikolaos V,0,0,0,0,0,1,0,0,0
Fall 2020,MATH,1310,1,College Algebra,Caputo,Matthew G,137,61,9,0,0,35,0,18,2.721
Fall 2020,PHLS,6345,1,Atypical Growth & Behavior,Dworaczyk,Danielle Marks,22,0,0,0,0,0,0,0,3.925
Fall 2020,ENGL,1303,27,First Year Writing I,Joplin,Rachelle Alexis Cates,14,1,0,0,0,2,0,0,2.934
Fall 2020,NUTR,2332,3,Intro To Human Nutrition,Alastuey,Lisa L,39,5,2,0,0,2,0,1,3.524
Fall 2020,SPAN,3308,3,Written Com-Hisp Herit Learner,Ruisanchez Serra,Jose Ramon,14,4,0,0,0,0,0,0,3.457
Fall 2020,MATH,3339,4,Statistics for the Sciences,Weber,Thomas Christian,160,47,2,0,0,53,0,8,2.687
Fall 2020,THEA,3335,1,History of the Theatre I,Shimko,Robert B,16,5,3,0,0,1,0,1,3.307
Fall 2020,LAW,5314,10,Lawyering Skills & Strategy I,Heard,Whitney W,5,12,0,0,0,0,0,0,3.255
Fall 2020,ENRG,3310,1,Intro to Energy & Sustainblty,Miljanic,Ognjen S,35,30,2,0,0,8,0,2,3.092
Fall 2020,CHEM,1111,73,Fundamentals of Chm Lab,Zaitsev,Vladimir G,10,3,0,0,0,2,0,1,2.612
Fall 2020,THEA,1329,1,Voice & Artic for Non-Majors,Crow,Jordan,14,1,0,0,0,0,0,1,3.646
Fall 2020,BIOE,3351,1,Introduction to Diseases,Mohan,Chandra,27,3,0,0,0,0,0,0,3.889
Fall 2020,SOCW,7385,1,Field Practicum IV- Clinical,Parker,Jamie Lynne,0,0,0,0,0,9,0,0,0
Fall 2020,ENGL,3352,1,19th Century American Fiction,Wood,Barry Albert,11,4,0,0,0,2,0,1,2.808
Fall 2020,CUIN,8398,1,Independent Study,Hutchison,Laveria F,1,0,0,0,0,0,0,0,4
Fall 2020,HDCS,1300,2,Human Ecosystems & Tech Change,Ortiz,Jaime,39,14,2,0,0,7,0,2,2.927
Fall 2020,HIST,1378,6,The U S Since 1877,Wilson,Ezell Lamont,33,4,1,0,0,11,0,2,2.751
Fall 2020,MARK,7333,1,Search Engine Marketing,Zahn,William J,28,1,0,0,0,0,1,0,3.966
Fall 2020,COMD,5348,1,Phonetics for the SLPA,Townsend,Alayna,8,1,0,0,0,0,0,0,3.889
Fall 2020,MATH,1450,7,Accelerated Calculus,Haynes,Alan K,39,2,1,0,0,1,0,0,3.705
Fall 2020,HIST,2363,2,Study of Modern Civilizations,Yuksel,Emire Cihan,14,12,1,0,0,1,0,2,3
Fall 2020,CIVE,8398,14,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,3,0,0,0
Fall 2020,POLS,1336,53,US and Texas Const/Politics,Leland,Alison W,6,13,0,0,1,4,0,2,2.474
Fall 2020,HDCS,4303,2,Merchandising Systems,Ezell,Shirley D,10,15,1,0,0,11,0,1,1.771
Fall 2020,TECH,4310,2,Future of Energy & Environment,Woodgate,Derek,18,4,1,0,0,4,0,0,2.989
Fall 2020,PHYS,1121,2,University Phys Laboratory I,Wood,Lowell T,4,9,3,0,0,5,0,0,2.242
Fall 2020,PHYS,1121,4,University Phys Laboratory I,Wood,Lowell T,2,14,2,0,0,4,0,1,2.425
Fall 2020,TLIM,3363,6,Technical Communications,Piercy,Penelope Junker,14,9,2,0,0,12,0,2,1.926
Fall 2020,NAVY,2301,1,Leadership Management,Leonard,Kyle M,4,1,0,0,0,0,0,0,2.947
Fall 2020,MUSI,1301,2,Rudiments of Theory,Koozin,Timothy,9,1,1,0,0,2,0,0,3.103
Fall 2020,CIS,4357,1,Digital Forensics,Kinsey,Denise M,25,1,0,0,0,0,0,0,3.483
Fall 2020,PHYS,1122,6,University Phys Laboratory II,Maric,Sladjana,2,11,0,0,0,10,0,0,1.74
Fall 2020,SPAN,3339,1,Span for Global Professions,Zubiate,Maria Laura,8,5,2,0,0,3,0,0,2.852
Fall 2020,HIST,2374,1,Popular Culture in Latin Amer,Milanesio,Natalia,14,13,0,0,0,6,0,0,2.667
Fall 2020,SCM,4380,1,Enterprise Resource Planning,Radhakrishnan,Suryanarayanan,18,20,2,0,0,9,0,0,2.735
Fall 2020,CUIN,8368,1,Curriculum Leadership,McNeil,Sara G,14,0,0,0,0,0,0,0,4
Fall 2020,MECE,4398,1,Independent Study,Love,Holley Carole,2,0,0,0,0,0,0,0,4
Fall 2020,PUBL,6310,1,Administrative Theory,Thurmond,James H,3,4,0,0,0,0,0,0,3.381
Fall 2020,PHYS,8998,27,Doctoral Research,Pinsky,Lawrence S,0,0,0,0,0,2,0,0,0
Fall 2020,TLIM,3330,3,Innovation Principles,Crawley,David L,0,2,0,0,0,0,0,0,1.5
Fall 2020,MUSA,1300,10,Applied Voice,Clayton Vasquez,Cynthia L,4,0,0,0,0,1,0,0,3.068
Fall 2020,FINA,4372,2,Upstream Economics,Berta,Dom,2,2,0,0,0,0,0,1,2.223
Fall 2020,ECE,8598,4,Doctoral Research,Han,Zhu,0,0,0,0,0,4,0,0,0
Fall 2020,CHEE,8398,3,Doctoral Research,Krishnamoorti,Ramanan,0,0,0,0,0,3,0,0,0
Fall 2020,ENGL,1304,40,First Year Writing II,Presswood,Phillip Hilliard,13,3,0,0,0,0,0,1,3.017
Fall 2020,MUSA,3420,1,Applied Violin,Torgul,Ertan,0,0,0,0,0,0,0,0,0
Fall 2020,PSYC,7399,11,Masters Thesis,Vujanovic,Anka Anna,0,0,0,0,0,2,0,0,0
Fall 2020,ART,6310,2,Printmaking Studio,Masterson,Patrick D,1,0,0,0,0,0,0,0,4
Fall 2020,ART,6397,1,Sel Topics/Studio Arts,Barbee,Robert N,1,0,0,0,0,0,0,0,4
Fall 2020,INDE,8598,1,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,1,0,0,0
Fall 2020,ACCT,5397,5,Selected Topics in Accounting,Terry,Ellen Warren,2,0,0,0,0,0,0,0,4
Fall 2020,MUSI,4397,4,Selected Topics in Music,Turner,Katherine L,4,3,0,0,0,3,0,0,2.467
Fall 2020,GEOL,8699,1,Doctoral Dissertation,Mann,Paul,0,0,0,0,0,1,0,0,0
Fall 2020,PHOP,6457,1,Research Practicum B,Coulson-Thomas,Vivien J,2,0,0,0,0,0,0,0,4
Fall 2020,HIST,8377,1,Reading for Comps Exams,Perales,Monica,0,0,0,0,0,1,0,0,0
Fall 2020,MUSI,8296,10,Doctoral Essay,Smith,Robert Thomas,0,0,0,0,0,1,0,0,0
Fall 2020,PHCA,8198,1,Doctoral Dissertation Research,Johnson,Michael L,1,0,0,0,0,0,0,0,4
Fall 2020,ART,4302,1,Senior Painting Major I,Parazette,Aaron,7,0,0,0,0,0,0,0,3.906
Fall 2020,ACCT,8999,8,Doctoral Dissertation,Kilic,Emre,0,0,0,0,0,0,1,0,0
Fall 2020,ECE,8198,27,Doctoral Research,Chen,Ji,0,0,0,0,0,2,0,0,0
Fall 2020,MUSI,8300,1,Doct Research Seminar,Pollack,Howard J,0,1,0,0,0,0,0,0,3.33
Fall 2020,PHLS,8399,2,Doctoral Dissertation,Mire,Sarah Stanford,0,0,0,0,0,3,0,0,0
Fall 2020,CHEM,6998,31,Special Problems,Harth,Eva M,0,0,0,0,0,1,0,0,0
Fall 2020,MECE,8598,14,Doctoral Research,Ghasemi,Hadi,0,0,0,0,0,1,0,0,0
Fall 2020,BIOE,8399,19,Doctoral Dissertation,Francis,Joseph Thachil,1,0,0,0,0,0,0,0,3.67
Fall 2020,CHEM,6698,35,Special Problems,Comito,Robert Joseph,0,0,0,0,0,1,0,0,0
Fall 2020,CIVE,6396,1,Master's Research Project,Shaffer,Devin,1,0,0,0,0,0,0,0,4
Fall 2020,SOC,6399,9,Masters Thesis,Lee,Shayne,1,0,0,0,0,0,0,0,4
Fall 2020,PHOP,8298,7,Doctoral Research,Richdale,Kathryn L,1,0,0,0,0,0,0,0,4
Fall 2020,LAW,6355,1,Govt Nonprofit Extshp II,Powers,William,0,0,0,0,0,1,0,0,0
Fall 2020,PETR,8598,13,Doctoral Research,Farouq-Ali,Syed,0,0,0,0,0,1,0,0,0
Fall 2020,ECE,6111,3,Graduate Seminar,Roysam,Badrinath,0,0,0,0,0,4,0,0,0
Fall 2020,POLS,1336,1,US and Texas Const/Politics,Cole,Jeffrey Bryan,39,16,3,0,0,7,0,1,2.774
Fall 2020,ENGL,7699,3,Thesis,Prufer,Kevin D,0,0,0,0,0,1,0,0,0
Fall 2020,COMD,4489,3,Clinical Procedures,Cizek,Laura S,15,0,0,0,0,0,0,0,4
Fall 2020,BTEC,3321,30,Good Manufacturing Practices,Pondell,Stephen M,17,17,2,0,0,6,0,2,2.883
Fall 2020,PHAR,5195,4,Pharmacy Skills Program III,Surati,Dhara Divyang,26,1,0,0,0,0,0,0,3.963
Fall 2020,COMM,2310,7,Writing for Print and Digital,Crixell,Charles A,7,10,0,0,0,2,0,0,2.95
Fall 2020,IDNS,3132,2,Organic Chem II SEP Workshop,Pattison,Donna,11,3,1,0,0,12,0,0,1.908
Fall 2020,HRD,6353,1,Methods of Adult Learning,Shirmohammadi,Melika,33,2,0,0,0,0,0,0,3.952
Fall 2020,BCHS,3201,1,Biochemistry I Laboratory,Pattison,Donna,17,3,0,0,0,3,0,0,3.181
Fall 2020,MARK,3336,2,Introduction to Marketing,Ahearne,Michael,152,148,9,0,0,114,0,2,2.474
Fall 2020,CIVE,6391,1,Envrn Engr Microbiology,Rodrigues,Debora Frigi,5,4,0,0,0,0,0,0,3.592
Fall 2020,PHYS,1102,5,General Physics Laboratory II,Maric,Sladjana,4,6,2,0,0,11,0,1,1.638
Fall 2020,PHYS,1102,7,General Physics Laboratory II,Wood,Lowell T,3,11,4,0,0,4,0,1,2.347
Fall 2020,HIST,4322,2,Environment in U.S. History,Rector,Josiah John,4,0,0,0,0,1,0,0,3.134
Fall 2020,CHEM,1111,3,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,6,1,0,0,4,0,1,2.222
Fall 2020,PHYS,1101,4,General Physics Laboratory I,Maric,Sladjana,6,6,0,0,0,6,0,2,1.952
Fall 2020,MARK,4376,1,Sales CRM,Herman,Carl,23,4,0,0,0,1,0,0,3.738
Fall 2020,PSYC,8399,27,Doctoral Dissertation,Damian,Rodica Ioana,1,0,0,0,0,0,0,0,4
Fall 2020,POLS,3353,1,Policy & Administration,Belco,Michelle Helene,14,2,0,0,0,1,0,1,3.55
Fall 2020,LAW,5107,1,Applied Advocacy I,Weems,Jeffry,0,0,0,0,0,46,0,0,0
Fall 2020,ENGL,8381,1,Contemporary American Fiction,Hogue,W Lawrence,8,0,0,0,0,0,0,0,3.918
Fall 2020,CUIN,7354,1,Perspectives in Science & Math,Wong,Sissy S,1,1,0,0,0,0,0,0,3.665
Fall 2020,CUIN,6307,1,Change and Diffusion,Hausmann,Robert Carl,23,0,0,0,0,0,0,0,4
Fall 2020,CHEM,4270,1,Physical Chemistry Lab I,Czader,Arkadiusz,0,2,0,0,0,1,0,0,2.11
Fall 2020,NURS,6321,1,Leadership Practicum,Brohard,Cheryl L,10,0,0,0,0,0,0,0,4
Fall 2020,PHAR,5338,2,Integrated ID II Module,Cuny,Gregory D,22,18,3,0,0,0,0,0,3.442
Fall 2020,PHLS,8306,1,Health Psych Res Prev Interv,Carmack,Chakema,5,0,0,0,0,0,0,0,4
Fall 2020,SCM,4330,2,Bus Modeling and Dec Analysis,Cossick,Kathy L,22,15,2,0,0,21,0,3,2.272
Fall 2020,FINA,8338,1,Sem in Fincl Mgt I,Kumar,Praveen,1,1,0,0,0,0,0,0,3.665
Fall 2020,PHLS,6324,1,Addictions Counseling,Lukingbeal,Patrick Livingston,24,3,0,0,0,0,0,0,3.767
Fall 2020,ENGL,1303,142,First Year Writing I,Burns,William,11,3,0,0,0,1,0,0,2.667
Fall 2020,ARCH,6340,1,Architectural History Survey I,Laos,Nora,5,9,3,0,0,0,0,0,3.001
Fall 2020,CUIN,7331,1,Diag & Correctn Reading Probl,Hutchison,Laveria F,10,0,0,0,0,0,0,0,4
Fall 2020,COSC,6320,2,Data Structures & Algorithms,Pandurangan,Gopal,3,5,0,1,0,0,0,1,3.038
Fall 2020,GENB,5304,1,Business Ethics for Accountant,Spartalis,Emmanuel Michael,3,5,0,0,0,0,0,0,2.743
Fall 2020,PETR,6372,1,Petroleum Production Operation,Wong,George K,5,6,2,0,0,0,0,1,3.256
Fall 2020,HLT,4307,6,Research and Eval in Health,Smith,Bradley,6,11,1,0,0,14,0,2,1.501
Fall 2020,MANA,7332,2,Effective Negotiating,Miller,Carl Chet,9,5,1,0,0,0,0,0,3.467
Fall 2020,ITAL,6303,1,Medieval Renaissance Studies,Behr,Francesca D.,2,0,0,0,0,0,0,0,4
Fall 2020,PSYC,4397,2,Selected Topics in Psychology,Bick,Johanna R,14,12,4,0,0,13,0,1,2.31
Fall 2020,POLS,3360,1,Politics & Mass Media,Archer,Allison Michelle Nam,19,15,1,0,0,5,0,1,2.83
Fall 2020,POLS,1337,19,"US Govt: Congress,Pres & Crts",Cole,Jeffrey Bryan,15,33,5,0,0,20,0,4,2.02
Fall 2020,ACCT,5335,1,Financial Statement Auditing,Kuruvilla,Mohan,5,2,1,0,0,4,0,3,2.361
Fall 2020,RELS,2360,2,Introduction to Buddhism,Huynh,Trung,2,0,1,0,0,2,0,1,2.066
Fall 2020,GEOL,1102,6,Intro to Climate Change Lab,Choi,Yunsoo,10,2,0,0,0,3,0,0,2.609
Fall 2020,MIS,3376,4,Busn Appls Database Mgmt I,Huang,Ni,34,10,0,0,0,18,0,1,2.554
Fall 2020,CHEM,1111,20,Fundamentals of Chm Lab,Zaitsev,Vladimir G,7,8,0,0,0,2,0,2,3.001
Fall 2020,ARCH,3341,1,Contemporary Japanese Arch,Rodriguez Fernandez,Marta,9,0,0,0,0,0,0,2,3.927
Fall 2020,LAW,5322,1,Pretrial Litigation,Shadwick,Jeffrey Alan,5,12,0,0,0,4,0,0,2.73
Fall 2020,CHEM,1111,32,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,5,0,0,0,4,0,1,2.422
Fall 2020,ARCH,3500,19,Architecture Design Studio V,Truitt,William C,6,5,1,0,0,3,0,0,2.645
Fall 2020,CNST,3265,2,Construction Layout & Site Dvp,Senouci,Ahmed,10,15,0,0,0,16,0,1,1.977
Fall 2020,COSC,4198,3,Independent Study,Shi,Weidong,0,0,0,0,0,1,0,0,0
